donor_id,jenis_makanan,jumlah_makanan,lokasi_donor,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan
D1546,"['makanan', 'minuman']",8,"(-5.42327932094321, 105.29032843639666)",hampir kadaluarsa,True,True,False,False
D1547,['makanan'],9,"(-5.38651656954752, 105.25095035445958)",hampir kadaluarsa,True,True,False,False
D1548,"['makanan', 'minuman']",7,"(-5.42654521807653, 105.29288937174736)",layak konsumsi,True,False,False,True
D1549,"['makanan', 'minuman']",7,"(-5.39061277189099, 105.20888323487756)",hampir kadaluarsa,True,True,False,False
D1550,['makanan'],5,"(-5.40751705806543, 105.31227670934872)",layak konsumsi,True,False,False,True
D1551,"['makanan', 'minuman']",4,"(-5.39270360376659, 105.2181774114167)",tidak layak konsumsi,False,True,True,True
D1552,['minuman'],7,"(-5.39806514036688, 105.27959864400003)",hampir kadaluarsa,False,False,True,False
D1553,['makanan'],2,"(-5.41478519668862, 105.21499292729517)",layak konsumsi,False,False,False,False
D1554,['makanan'],9,"(-5.41015987158274, 105.21848584404698)",layak konsumsi,True,False,False,False
D1555,['makanan'],5,"(-5.39035555036778, 105.2428545698078)",tidak layak konsumsi,False,False,False,True
D1556,['makanan'],8,"(-5.38964970342681, 105.2844165788672)",hampir kadaluarsa,True,True,False,False
D1557,['minuman'],2,"(-5.40196320741192, 105.2605901330114)",tidak layak konsumsi,True,True,False,False
D1558,"['makanan', 'minuman']",2,"(-5.37491894296403, 105.23375971967975)",layak konsumsi,True,True,True,True
D1559,['minuman'],3,"(-5.37461243938639, 105.298073410399)",hampir kadaluarsa,True,False,True,False
D1560,['minuman'],10,"(-5.37756830845118, 105.25377414887745)",layak konsumsi,False,False,False,False
D1561,['minuman'],2,"(-5.40942047779489, 105.25357498589156)",hampir kadaluarsa,True,True,False,True
D1562,"['makanan', 'minuman']",2,"(-5.42093146571558, 105.2146628772967)",tidak layak konsumsi,False,True,True,False
D1563,"['makanan', 'minuman']",4,"(-5.40689413706252, 105.22093870468827)",tidak layak konsumsi,False,True,True,False
D1564,"['makanan', 'minuman']",10,"(-5.37379337447423, 105.2598044171471)",hampir kadaluarsa,True,False,False,False
D1565,['minuman'],2,"(-5.39724426153544, 105.26847921805548)",tidak layak konsumsi,True,False,True,False
D1566,"['makanan', 'minuman']",3,"(-5.41227465147694, 105.27461592732783)",hampir kadaluarsa,True,True,False,True
D1567,['makanan'],2,"(-5.43022283600796, 105.29225416529913)",layak konsumsi,True,True,True,False
D1568,"['makanan', 'minuman']",5,"(-5.41005776189614, 105.30594676788631)",hampir kadaluarsa,True,False,True,False
D1569,"['makanan', 'minuman']",5,"(-5.40591431292344, 105.287026216048)",tidak layak konsumsi,False,True,False,True
D1570,"['makanan', 'minuman']",9,"(-5.42809683799401, 105.25842712700035)",tidak layak konsumsi,True,True,True,False
D1571,['minuman'],1,"(-5.42326295432289, 105.29399047113873)",tidak layak konsumsi,True,True,True,True
D1572,['makanan'],1,"(-5.40717268952996, 105.28422632774692)",layak konsumsi,True,True,True,False
D1573,['makanan'],9,"(-5.41733095048912, 105.22709648249338)",layak konsumsi,False,True,False,True
D1574,"['makanan', 'minuman']",8,"(-5.42288114535649, 105.21213415020442)",hampir kadaluarsa,False,True,True,True
D1575,"['makanan', 'minuman']",1,"(-5.40751719563763, 105.29984165610462)",hampir kadaluarsa,True,True,True,False
D1576,['makanan'],4,"(-5.41813207673189, 105.28781385502633)",hampir kadaluarsa,False,False,True,False
D1577,"['makanan', 'minuman']",3,"(-5.38652175736929, 105.27830369142677)",hampir kadaluarsa,False,False,True,True
D1578,['makanan'],9,"(-5.37948669904516, 105.28034846244597)",hampir kadaluarsa,True,True,True,True
D1579,"['makanan', 'minuman']",5,"(-5.42221079761274, 105.22199416925989)",tidak layak konsumsi,False,True,False,False
D1580,['makanan'],10,"(-5.39215214867675, 105.2760901808566)",layak konsumsi,False,False,True,True
D1581,['minuman'],4,"(-5.43350024099406, 105.22497714198697)",hampir kadaluarsa,True,True,True,False
D1582,['makanan'],4,"(-5.43208318330985, 105.23912968011336)",tidak layak konsumsi,False,False,True,False
D1583,"['makanan', 'minuman']",4,"(-5.40842938496044, 105.226665774886)",hampir kadaluarsa,False,True,False,True
D1584,"['makanan', 'minuman']",1,"(-5.405358831974, 105.28047648950613)",tidak layak konsumsi,False,False,True,False
D1585,['minuman'],7,"(-5.39717999947003, 105.3003330137708)",tidak layak konsumsi,False,True,True,True
D1586,['minuman'],8,"(-5.40760951664852, 105.26683825530257)",layak konsumsi,True,False,False,False
D1587,"['makanan', 'minuman']",5,"(-5.414889860674, 105.28052529223761)",hampir kadaluarsa,True,False,True,True
D1588,['makanan'],8,"(-5.41109738205759, 105.28431260994789)",hampir kadaluarsa,False,True,False,False
D1589,['makanan'],6,"(-5.37340081124397, 105.2827080504022)",layak konsumsi,True,True,False,True
D1590,"['makanan', 'minuman']",2,"(-5.42996498271587, 105.21103115151277)",layak konsumsi,True,True,True,True
D1591,['makanan'],4,"(-5.4308474479019, 105.21562741729312)",hampir kadaluarsa,False,True,True,False
D1592,['makanan'],3,"(-5.42124672839905, 105.22339970395706)",tidak layak konsumsi,True,True,True,True
D1593,"['makanan', 'minuman']",5,"(-5.42647119838917, 105.23539859692438)",hampir kadaluarsa,True,False,True,True
D1594,"['makanan', 'minuman']",4,"(-5.40167729479264, 105.26716898052592)",hampir kadaluarsa,False,True,True,True
D1595,['makanan'],4,"(-5.40436879770018, 105.21803322693088)",hampir kadaluarsa,False,True,True,True
D1596,['minuman'],8,"(-5.41649307232888, 105.29837513905737)",tidak layak konsumsi,True,True,True,True
D1597,['makanan'],9,"(-5.40399308936891, 105.24423544652528)",layak konsumsi,False,True,False,True
D1598,['minuman'],4,"(-5.40812473406359, 105.2712067756802)",tidak layak konsumsi,True,True,False,False
D1599,['makanan'],4,"(-5.41142399245922, 105.21703492244806)",layak konsumsi,True,False,True,True
D1600,"['makanan', 'minuman']",3,"(-5.42462997806587, 105.26113988486802)",tidak layak konsumsi,True,False,False,False
D1601,"['makanan', 'minuman']",3,"(-5.4036007273292, 105.30866267051876)",layak konsumsi,True,True,False,True
D1602,"['makanan', 'minuman']",3,"(-5.38886323537837, 105.23737776968973)",layak konsumsi,False,False,True,True
D1603,"['makanan', 'minuman']",4,"(-5.43651790532766, 105.28515844107177)",hampir kadaluarsa,True,False,False,False
D1604,['minuman'],10,"(-5.39565918998032, 105.24373516487871)",hampir kadaluarsa,True,True,True,False
D1605,"['makanan', 'minuman']",8,"(-5.3913091249298, 105.2114649335847)",tidak layak konsumsi,True,False,True,True
D1606,['minuman'],6,"(-5.42828336222537, 105.21694340413204)",layak konsumsi,False,False,True,True
D1607,['makanan'],9,"(-5.40502829085815, 105.26002903150649)",tidak layak konsumsi,True,False,False,True
D1608,['makanan'],2,"(-5.37485326456953, 105.23960747072132)",tidak layak konsumsi,False,True,False,True
D1609,['makanan'],5,"(-5.4063879099215, 105.24755423827717)",tidak layak konsumsi,True,True,False,False
D1610,"['makanan', 'minuman']",9,"(-5.43701216405514, 105.22820155563544)",tidak layak konsumsi,False,True,True,False
D1611,"['makanan', 'minuman']",6,"(-5.43309258312578, 105.24120758076008)",hampir kadaluarsa,True,True,False,True
D1612,"['makanan', 'minuman']",2,"(-5.37400277773915, 105.24617339165418)",hampir kadaluarsa,True,False,True,False
D1613,['minuman'],3,"(-5.38408519193348, 105.21537256754904)",layak konsumsi,False,True,True,False
D1614,['makanan'],5,"(-5.42524862179921, 105.22071452956496)",layak konsumsi,True,True,False,True
D1615,['makanan'],5,"(-5.40615807325646, 105.26658395125929)",hampir kadaluarsa,False,True,False,False
D1616,['minuman'],8,"(-5.38081293548158, 105.3019455983544)",layak konsumsi,True,True,True,False
D1617,"['makanan', 'minuman']",1,"(-5.38745816795185, 105.23855938407537)",tidak layak konsumsi,True,False,False,True
D1618,"['makanan', 'minuman']",3,"(-5.42171428268228, 105.25692159936011)",tidak layak konsumsi,False,True,True,False
D1619,['makanan'],1,"(-5.42681656442201, 105.24662547816409)",layak konsumsi,False,False,True,True
D1620,['makanan'],8,"(-5.42114620254065, 105.26916536261481)",layak konsumsi,True,False,True,True
D1621,"['makanan', 'minuman']",8,"(-5.41378989593315, 105.25469550864291)",tidak layak konsumsi,False,False,True,False
D1622,"['makanan', 'minuman']",5,"(-5.38670143518586, 105.28288168915756)",tidak layak konsumsi,False,False,False,False
D1623,"['makanan', 'minuman']",4,"(-5.43014539909426, 105.31053795085438)",hampir kadaluarsa,True,True,True,True
D1624,"['makanan', 'minuman']",7,"(-5.42402249502219, 105.28168618589184)",tidak layak konsumsi,True,False,True,False
D1625,['minuman'],4,"(-5.38988001142906, 105.21244148433956)",tidak layak konsumsi,True,True,True,True
D1626,['minuman'],5,"(-5.38094477754983, 105.29424448347977)",hampir kadaluarsa,False,True,True,False
D1627,"['makanan', 'minuman']",6,"(-5.40470974219311, 105.21101576169386)",layak konsumsi,True,False,False,True
D1628,['makanan'],5,"(-5.40927567541389, 105.28819231392225)",hampir kadaluarsa,True,False,False,True
D1629,"['makanan', 'minuman']",6,"(-5.37762189389819, 105.2808352956709)",hampir kadaluarsa,False,True,False,True
D1630,"['makanan', 'minuman']",8,"(-5.40105119250335, 105.28666515572237)",hampir kadaluarsa,False,False,True,False
D1631,['minuman'],9,"(-5.40072892077301, 105.25728501117247)",layak konsumsi,True,False,True,True
D1632,['makanan'],4,"(-5.40020667650279, 105.24530901205155)",tidak layak konsumsi,True,True,True,True
D1633,['minuman'],1,"(-5.4210767884654, 105.30990785063388)",hampir kadaluarsa,False,False,True,False
D1634,"['makanan', 'minuman']",10,"(-5.37781723746787, 105.28938913810305)",tidak layak konsumsi,True,False,False,False
D1635,"['makanan', 'minuman']",5,"(-5.39375390018704, 105.21004669114018)",layak konsumsi,False,False,True,False
D1636,"['makanan', 'minuman']",3,"(-5.39610770633642, 105.30642436924256)",layak konsumsi,False,True,False,False
D1637,"['makanan', 'minuman']",4,"(-5.38751293122477, 105.28541879078428)",layak konsumsi,False,True,False,True
D1638,['makanan'],5,"(-5.40374890831224, 105.27294540644019)",hampir kadaluarsa,False,False,False,False
D1639,"['makanan', 'minuman']",8,"(-5.37648820712607, 105.28423930080942)",layak konsumsi,False,False,False,False
D1640,['minuman'],1,"(-5.37356295863545, 105.26356230097501)",layak konsumsi,False,False,False,False
D1641,['minuman'],4,"(-5.3966741610434, 105.29675080100404)",layak konsumsi,False,False,False,False
D1642,['makanan'],9,"(-5.39754265750338, 105.25929075800649)",tidak layak konsumsi,False,True,True,False
D1643,['makanan'],3,"(-5.40537277446008, 105.21120630333559)",layak konsumsi,False,False,True,True
D1644,['minuman'],1,"(-5.40247490821799, 105.23467147524748)",layak konsumsi,True,False,False,False
D1645,"['makanan', 'minuman']",6,"(-5.39633663325689, 105.27722567258968)",hampir kadaluarsa,False,True,True,True
D1646,['minuman'],9,"(-5.37690508386725, 105.26628105725268)",layak konsumsi,False,False,False,True
D1647,"['makanan', 'minuman']",5,"(-5.41663649217335, 105.21370918328746)",tidak layak konsumsi,True,False,False,True
D1648,['minuman'],8,"(-5.38145906502168, 105.25693041418897)",hampir kadaluarsa,True,False,True,False
D1649,"['makanan', 'minuman']",3,"(-5.43200997534863, 105.31395590833411)",layak konsumsi,True,True,False,False
D1650,"['makanan', 'minuman']",10,"(-5.37489056222804, 105.27762418473009)",tidak layak konsumsi,True,False,True,True
D1651,['makanan'],9,"(-5.42082759852114, 105.26959924428371)",layak konsumsi,True,True,False,True
D1652,['minuman'],8,"(-5.42675967337862, 105.31253331240185)",layak konsumsi,False,False,True,False
D1653,['minuman'],9,"(-5.41651818200376, 105.26282444696037)",tidak layak konsumsi,False,False,False,True
D1654,"['makanan', 'minuman']",6,"(-5.41015742716256, 105.29070402821364)",tidak layak konsumsi,True,False,False,True
D1655,['makanan'],7,"(-5.41192710842614, 105.20872167580278)",tidak layak konsumsi,True,False,True,False
D1656,['minuman'],3,"(-5.37409208815246, 105.24955726991918)",layak konsumsi,True,True,False,False
D1657,"['makanan', 'minuman']",6,"(-5.38094959866217, 105.28679671420173)",tidak layak konsumsi,True,True,True,False
D1658,"['makanan', 'minuman']",9,"(-5.39934088280658, 105.25523579285603)",layak konsumsi,True,False,False,True
D1659,"['makanan', 'minuman']",3,"(-5.37632232158132, 105.2679080433929)",layak konsumsi,False,False,False,True
D1660,['minuman'],7,"(-5.41652404878915, 105.25483133221735)",hampir kadaluarsa,True,True,True,True
D1661,"['makanan', 'minuman']",7,"(-5.40458694258218, 105.2905227680822)",tidak layak konsumsi,True,False,True,True
D1662,"['makanan', 'minuman']",7,"(-5.42962514865832, 105.28521235965945)",hampir kadaluarsa,False,False,False,True
D1663,"['makanan', 'minuman']",4,"(-5.43825966166013, 105.28854915909032)",tidak layak konsumsi,False,True,False,False
D1664,"['makanan', 'minuman']",6,"(-5.37623744524989, 105.26487451503387)",layak konsumsi,False,True,True,False
D1665,"['makanan', 'minuman']",5,"(-5.38230136931703, 105.27950875245452)",hampir kadaluarsa,True,False,True,False
D1666,['minuman'],6,"(-5.42786670809873, 105.23496685460381)",hampir kadaluarsa,True,True,True,False
D1667,['minuman'],2,"(-5.4381509956419, 105.25481053049508)",layak konsumsi,True,True,True,True
D1668,"['makanan', 'minuman']",4,"(-5.42889421240935, 105.23432789237259)",layak konsumsi,True,False,False,True
D1669,['minuman'],6,"(-5.42127256033446, 105.22455669315444)",tidak layak konsumsi,True,False,True,False
D1670,"['makanan', 'minuman']",8,"(-5.41375943890048, 105.21273157789251)",layak konsumsi,False,False,True,True
D1671,['makanan'],5,"(-5.37876711400726, 105.24577634516695)",hampir kadaluarsa,True,True,True,False
D1672,['makanan'],7,"(-5.41467485818256, 105.24350199719211)",layak konsumsi,True,True,True,False
D1673,['makanan'],6,"(-5.43137991849796, 105.23811209637395)",layak konsumsi,False,False,False,False
D1674,"['makanan', 'minuman']",9,"(-5.40510528925371, 105.25083136816899)",hampir kadaluarsa,False,True,True,False
D1675,"['makanan', 'minuman']",7,"(-5.37330003667236, 105.30840144066843)",layak konsumsi,False,False,False,True
D1676,"['makanan', 'minuman']",7,"(-5.41879508377895, 105.25892777721903)",hampir kadaluarsa,False,False,False,True
D1677,"['makanan', 'minuman']",5,"(-5.39631748998771, 105.27801308303282)",tidak layak konsumsi,True,True,True,True
D1678,['minuman'],3,"(-5.38635170344604, 105.25000976314907)",hampir kadaluarsa,True,True,True,True
D1679,['makanan'],9,"(-5.41591729967597, 105.253113502194)",layak konsumsi,True,False,True,False
D1680,['minuman'],6,"(-5.39259227651464, 105.25514615327616)",tidak layak konsumsi,True,True,False,False
D1681,['makanan'],2,"(-5.42349876681664, 105.2701475550955)",hampir kadaluarsa,True,True,False,True
D1682,"['makanan', 'minuman']",5,"(-5.40699546392883, 105.31068965558103)",hampir kadaluarsa,False,False,False,False
D1683,"['makanan', 'minuman']",8,"(-5.43123011461581, 105.28233759962555)",tidak layak konsumsi,False,True,False,True
D1684,"['makanan', 'minuman']",4,"(-5.37722845585502, 105.28904204433819)",tidak layak konsumsi,False,False,True,True
D1685,['minuman'],3,"(-5.40101592292814, 105.29416439024925)",tidak layak konsumsi,False,False,True,False
D1686,['minuman'],1,"(-5.39598210255726, 105.30256259195585)",hampir kadaluarsa,False,True,True,False
D1687,"['makanan', 'minuman']",5,"(-5.39983268169083, 105.26019030008598)",hampir kadaluarsa,False,True,True,True
D1688,"['makanan', 'minuman']",4,"(-5.37842901850268, 105.25280393231458)",layak konsumsi,True,False,False,False
D1689,"['makanan', 'minuman']",1,"(-5.38030201659426, 105.31236976141129)",hampir kadaluarsa,True,True,True,False
D1690,"['makanan', 'minuman']",2,"(-5.40620427809334, 105.22019862422152)",tidak layak konsumsi,False,False,False,False
D1691,['minuman'],10,"(-5.38509532533554, 105.28959843642212)",layak konsumsi,True,True,True,False
D1692,"['makanan', 'minuman']",4,"(-5.42020055783112, 105.2581233704681)",layak konsumsi,False,True,False,False
D1693,"['makanan', 'minuman']",10,"(-5.43890289076774, 105.28176038576647)",tidak layak konsumsi,False,True,True,False
D1694,['minuman'],6,"(-5.40417227646449, 105.25041471598685)",tidak layak konsumsi,False,True,True,True
D1695,['minuman'],7,"(-5.39546913932837, 105.27058255459603)",layak konsumsi,False,True,True,False
D1696,"['makanan', 'minuman']",7,"(-5.41434712029574, 105.27852988905953)",tidak layak konsumsi,False,False,True,False
D1697,"['makanan', 'minuman']",6,"(-5.43006371341457, 105.25156975415656)",hampir kadaluarsa,True,False,True,False
D1698,"['makanan', 'minuman']",6,"(-5.39650969368602, 105.27042970847855)",hampir kadaluarsa,True,False,False,False
D1699,['makanan'],4,"(-5.37493348071307, 105.31329850350599)",hampir kadaluarsa,True,False,True,True
D1700,"['makanan', 'minuman']",8,"(-5.39198547114747, 105.249714271214)",hampir kadaluarsa,True,True,True,False
D1701,"['makanan', 'minuman']",7,"(-5.37417276851116, 105.21532082588229)",hampir kadaluarsa,True,False,True,True
D1702,"['makanan', 'minuman']",6,"(-5.40178192114091, 105.25555813009028)",tidak layak konsumsi,False,False,False,False
D1703,"['makanan', 'minuman']",3,"(-5.4330126322188, 105.29664857344676)",layak konsumsi,False,False,False,False
D1704,['makanan'],5,"(-5.42594823086952, 105.25659415092996)",tidak layak konsumsi,False,False,False,True
D1705,"['makanan', 'minuman']",2,"(-5.39438560743693, 105.26917158701838)",tidak layak konsumsi,True,True,True,False
D1706,"['makanan', 'minuman']",8,"(-5.40793674154311, 105.25075402737549)",hampir kadaluarsa,True,True,True,False
D1707,['makanan'],5,"(-5.39677085797886, 105.29510160205828)",layak konsumsi,True,False,True,True
D1708,"['makanan', 'minuman']",1,"(-5.4101821922506, 105.26229488710887)",layak konsumsi,False,True,True,True
D1709,"['makanan', 'minuman']",7,"(-5.37896121086881, 105.23282535292189)",layak konsumsi,False,False,False,True
D1710,"['makanan', 'minuman']",9,"(-5.3781516802314, 105.23962627093898)",layak konsumsi,True,True,False,False
D1711,"['makanan', 'minuman']",8,"(-5.38645935512011, 105.27010925374579)",layak konsumsi,True,False,False,False
D1712,['makanan'],6,"(-5.39507805226334, 105.2747116515664)",tidak layak konsumsi,False,False,True,True
D1713,['makanan'],9,"(-5.39963066816592, 105.28488999701838)",layak konsumsi,True,False,False,False
D1714,"['makanan', 'minuman']",3,"(-5.41959394381565, 105.30301832111068)",layak konsumsi,False,False,True,True
D1715,"['makanan', 'minuman']",5,"(-5.40576518068946, 105.25702795886103)",hampir kadaluarsa,False,False,True,True
D1716,"['makanan', 'minuman']",10,"(-5.38080689392227, 105.27402905464429)",tidak layak konsumsi,True,False,False,False
D1717,['minuman'],10,"(-5.42666776537822, 105.24582122161706)",hampir kadaluarsa,True,False,False,False
D1718,['minuman'],5,"(-5.43741597704436, 105.25453517820566)",layak konsumsi,False,True,True,True
D1719,['minuman'],1,"(-5.38152365320846, 105.229680714186)",tidak layak konsumsi,False,True,False,False
D1720,['makanan'],7,"(-5.37578185349993, 105.294027082025)",layak konsumsi,False,True,True,False
D1721,['makanan'],9,"(-5.39366927955642, 105.27478310846995)",tidak layak konsumsi,False,True,False,True
D1722,['minuman'],3,"(-5.415304417405, 105.23698172046058)",hampir kadaluarsa,False,False,False,False
D1723,['minuman'],3,"(-5.39270993674298, 105.28227371161029)",layak konsumsi,False,False,True,True
D1724,"['makanan', 'minuman']",9,"(-5.41975856543076, 105.21456288238993)",layak konsumsi,True,False,True,True
D1725,['minuman'],10,"(-5.40470491115381, 105.27638370879744)",hampir kadaluarsa,False,False,False,False
D1726,"['makanan', 'minuman']",9,"(-5.39301332994287, 105.27886945797479)",tidak layak konsumsi,True,True,False,False
D1727,"['makanan', 'minuman']",7,"(-5.38319243961251, 105.25647929736603)",hampir kadaluarsa,False,False,True,False
D1728,['makanan'],1,"(-5.40862100080471, 105.30420945445336)",hampir kadaluarsa,False,True,True,True
D1729,['makanan'],5,"(-5.42283005114056, 105.24149537305459)",hampir kadaluarsa,False,True,True,False
D1730,"['makanan', 'minuman']",4,"(-5.38560300483001, 105.2672662262442)",layak konsumsi,False,True,True,False
D1731,['makanan'],4,"(-5.42965896354215, 105.27067602080295)",hampir kadaluarsa,False,False,True,True
D1732,['makanan'],2,"(-5.43538930435661, 105.30550777727794)",hampir kadaluarsa,False,True,False,False
D1733,['makanan'],9,"(-5.38451263592798, 105.28339572685671)",layak konsumsi,True,False,False,True
D1734,['makanan'],4,"(-5.38154503262012, 105.2221894743507)",layak konsumsi,True,False,True,True
D1735,"['makanan', 'minuman']",3,"(-5.41841798037019, 105.27011204508041)",tidak layak konsumsi,True,False,True,False
D1736,['makanan'],6,"(-5.41896446220769, 105.24999974190874)",tidak layak konsumsi,False,True,False,False
D1737,['minuman'],7,"(-5.43267775789334, 105.22186336641482)",tidak layak konsumsi,True,False,True,False
D1738,['makanan'],4,"(-5.43121216546613, 105.20877428165619)",tidak layak konsumsi,False,False,False,False
D1739,['minuman'],4,"(-5.38166909788675, 105.29653965925951)",hampir kadaluarsa,True,False,False,True
D1740,['makanan'],1,"(-5.40578492305612, 105.30693365043405)",hampir kadaluarsa,True,False,False,True
D1741,['makanan'],4,"(-5.40309534077922, 105.21961419825577)",tidak layak konsumsi,True,False,False,False
D1742,"['makanan', 'minuman']",5,"(-5.38880248926273, 105.29506872581139)",tidak layak konsumsi,False,True,False,False
D1743,"['makanan', 'minuman']",3,"(-5.39217494326029, 105.29296802752506)",hampir kadaluarsa,True,False,True,False
D1744,"['makanan', 'minuman']",4,"(-5.37361129087317, 105.30507937059515)",tidak layak konsumsi,True,True,False,False
D1745,['minuman'],6,"(-5.4208541542126, 105.2612722281577)",hampir kadaluarsa,True,False,True,True
D1746,['minuman'],9,"(-5.42497722355454, 105.26145968008343)",tidak layak konsumsi,False,True,False,False
D1747,"['makanan', 'minuman']",6,"(-5.40856781495655, 105.28484005692368)",layak konsumsi,False,False,True,True
D1748,"['makanan', 'minuman']",3,"(-5.40593366227164, 105.25370949887761)",tidak layak konsumsi,False,False,False,False
D1749,"['makanan', 'minuman']",10,"(-5.40484885938911, 105.26016571725806)",hampir kadaluarsa,False,False,False,False
D1750,['minuman'],1,"(-5.41414524400037, 105.26929470881976)",tidak layak konsumsi,True,False,False,True
D1751,"['makanan', 'minuman']",10,"(-5.42797732338987, 105.27319981646659)",tidak layak konsumsi,True,True,True,True
D1752,"['makanan', 'minuman']",7,"(-5.38022059747857, 105.24254471477367)",hampir kadaluarsa,True,False,True,False
D1753,['makanan'],4,"(-5.37614331582921, 105.21747419809871)",layak konsumsi,False,False,True,False
D1754,"['makanan', 'minuman']",9,"(-5.42056278472309, 105.25336225993156)",tidak layak konsumsi,False,True,False,True
D1755,['minuman'],5,"(-5.38085185580114, 105.23740720008027)",hampir kadaluarsa,True,True,False,True
D1756,['makanan'],3,"(-5.41201826782408, 105.24158772807975)",tidak layak konsumsi,True,True,False,True
D1757,['minuman'],7,"(-5.41728031533574, 105.29654175484691)",hampir kadaluarsa,True,False,True,True
D1758,"['makanan', 'minuman']",8,"(-5.388031688047, 105.23856396821827)",layak konsumsi,False,False,False,False
D1759,['makanan'],10,"(-5.4086171965026, 105.30583504029556)",hampir kadaluarsa,True,True,False,True
D1760,"['makanan', 'minuman']",10,"(-5.37333381130029, 105.21560168097791)",hampir kadaluarsa,True,False,True,True
D1761,"['makanan', 'minuman']",4,"(-5.40004408166335, 105.24425969465727)",layak konsumsi,False,False,False,False
D1762,"['makanan', 'minuman']",10,"(-5.41571411422928, 105.31151388836338)",layak konsumsi,False,True,True,False
D1763,['minuman'],2,"(-5.39746716337726, 105.2248662880368)",tidak layak konsumsi,True,False,True,False
D1764,"['makanan', 'minuman']",2,"(-5.40991722994294, 105.2680458785305)",layak konsumsi,True,False,False,True
D1765,"['makanan', 'minuman']",3,"(-5.40417810741136, 105.31319586084057)",tidak layak konsumsi,False,False,False,True
D1766,['minuman'],2,"(-5.38400819374784, 105.2790071525875)",hampir kadaluarsa,True,True,False,False
D1767,['minuman'],4,"(-5.41824616304137, 105.25872198721281)",layak konsumsi,True,False,False,False
D1768,['minuman'],10,"(-5.42912961567555, 105.22958194955227)",tidak layak konsumsi,True,False,False,False
D1769,['makanan'],4,"(-5.41142809247857, 105.26918267421945)",layak konsumsi,True,True,True,True
D1770,['makanan'],10,"(-5.42066441044564, 105.2540366526653)",tidak layak konsumsi,False,True,True,True
D1771,['minuman'],8,"(-5.40720503787617, 105.23546621475228)",layak konsumsi,True,True,False,True
D1772,['minuman'],8,"(-5.42366040524423, 105.25803660407114)",layak konsumsi,False,True,True,False
D1773,['makanan'],10,"(-5.39344967155154, 105.27541712227706)",hampir kadaluarsa,False,False,False,True
D1774,['makanan'],4,"(-5.43497241858796, 105.26951359790301)",tidak layak konsumsi,False,True,True,False
D1775,"['makanan', 'minuman']",8,"(-5.40031612892919, 105.27157012231419)",hampir kadaluarsa,True,False,False,False
D1776,['makanan'],6,"(-5.39969578315571, 105.30177144734661)",hampir kadaluarsa,True,False,True,True
D1777,"['makanan', 'minuman']",10,"(-5.40587668765661, 105.21456906489088)",layak konsumsi,True,False,False,False
D1778,['minuman'],2,"(-5.43201056641332, 105.23418301928614)",tidak layak konsumsi,False,False,False,True
D1779,"['makanan', 'minuman']",2,"(-5.38885809343338, 105.20998785613067)",layak konsumsi,False,True,True,False
D1780,"['makanan', 'minuman']",7,"(-5.398102886828, 105.28704968266146)",tidak layak konsumsi,True,False,True,True
D1781,"['makanan', 'minuman']",2,"(-5.42205698133387, 105.24267395613212)",hampir kadaluarsa,True,True,True,True
D1782,"['makanan', 'minuman']",2,"(-5.39177976951922, 105.3097743170737)",tidak layak konsumsi,False,True,False,True
D1783,"['makanan', 'minuman']",8,"(-5.37744840525764, 105.24069486229241)",tidak layak konsumsi,True,False,False,False
D1784,['makanan'],1,"(-5.38351758063997, 105.22457120636848)",layak konsumsi,True,True,True,True
D1785,"['makanan', 'minuman']",5,"(-5.39582313218254, 105.24854837258368)",hampir kadaluarsa,False,True,True,True
D1786,"['makanan', 'minuman']",8,"(-5.38471184177802, 105.24849092831184)",layak konsumsi,False,True,True,False
D1787,['minuman'],5,"(-5.38283159214062, 105.24632169170383)",tidak layak konsumsi,True,True,False,False
D1788,['makanan'],7,"(-5.37447454429884, 105.23558840275584)",layak konsumsi,False,True,False,False
D1789,['makanan'],4,"(-5.42167084083589, 105.2135570007679)",hampir kadaluarsa,False,True,True,False
D1790,"['makanan', 'minuman']",2,"(-5.37310120877361, 105.26260210036284)",hampir kadaluarsa,True,True,False,True
D1791,['minuman'],7,"(-5.39160824790082, 105.29080717822502)",tidak layak konsumsi,False,False,True,True
D1792,"['makanan', 'minuman']",10,"(-5.39833270123655, 105.29529277005977)",hampir kadaluarsa,True,False,False,True
D1793,['makanan'],9,"(-5.37833921112299, 105.31146921643852)",tidak layak konsumsi,False,False,False,True
D1794,"['makanan', 'minuman']",7,"(-5.39932632870336, 105.2705822127148)",layak konsumsi,True,False,True,True
D1795,"['makanan', 'minuman']",10,"(-5.39992910150312, 105.25432594001603)",layak konsumsi,False,True,True,True
D1796,['makanan'],8,"(-5.4280366869988, 105.2202367264097)",layak konsumsi,True,True,False,False
D1797,['makanan'],7,"(-5.4204515443323, 105.28489184142539)",layak konsumsi,True,False,True,True
D1798,"['makanan', 'minuman']",9,"(-5.39203208482817, 105.24617159735864)",hampir kadaluarsa,False,False,True,True
D1799,"['makanan', 'minuman']",3,"(-5.40549967987687, 105.21158322206445)",tidak layak konsumsi,False,False,False,False
D1800,"['makanan', 'minuman']",5,"(-5.37561861510025, 105.24518599013398)",hampir kadaluarsa,True,False,True,True
D1801,"['makanan', 'minuman']",5,"(-5.4255668542413, 105.25623349050332)",tidak layak konsumsi,True,False,False,True
