penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R1501,"['makanan', 'minuman']",7,"(-5.3922784389911, 105.23670058237322)",4,tidak layak konsumsi,False,False,False,False
R1502,['makanan'],3,"(-5.42289982926994, 105.31372105112305)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1503,"['makanan', 'minuman']",5,"(-5.42878950072066, 105.21264711415343)",4,tidak layak konsumsi,False,False,False,False
R1504,['makanan'],8,"(-5.41864443868497, 105.23842173914258)",0,['layak konsumsi'],False,True,True,True
R1505,"['makanan', 'minuman']",5,"(-5.43817381093064, 105.29125441559495)",3,tidak layak konsumsi,False,False,False,False
R1506,['makanan'],6,"(-5.43023377344899, 105.22382507696629)",0,['layak konsumsi'],False,False,False,False
R1507,['makanan'],5,"(-5.4289160919372, 105.31148307237831)",1,tidak layak konsumsi,False,False,False,False
R1508,"['makanan', 'minuman']",7,"(-5.37868336455447, 105.30968810784059)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1509,"['makanan', 'minuman']",6,"(-5.37641569678552, 105.23721860069315)",0,tidak layak konsumsi,False,False,False,False
R1510,"['makanan', 'minuman']",7,"(-5.39748478449679, 105.30631098782452)",2,tidak layak konsumsi,False,False,False,False
R1511,['makanan'],4,"(-5.42184952123803, 105.23847829941133)",1,['hampir kadaluarsa'],True,True,False,True
R1512,['minuman'],7,"(-5.38131444331607, 105.30320049957272)",5,['hampir kadaluarsa'],True,True,False,False
R1513,"['makanan', 'minuman']",6,"(-5.4384487656338, 105.21319996356449)",2,tidak layak konsumsi,False,False,False,False
R1514,"['makanan', 'minuman']",4,"(-5.42316362927975, 105.29409785990305)",2,tidak layak konsumsi,False,False,False,False
R1515,['makanan'],7,"(-5.37294223569119, 105.22923902854107)",4,['layak konsumsi'],True,False,False,True
R1516,['makanan'],7,"(-5.40246681170535, 105.22806950419302)",4,tidak layak konsumsi,False,False,False,False
R1517,['makanan'],2,"(-5.39675270728669, 105.28990936678416)",1,tidak layak konsumsi,False,False,False,False
R1518,"['makanan', 'minuman']",9,"(-5.42441893798949, 105.26141268833224)",2,tidak layak konsumsi,False,False,False,False
R1519,"['makanan', 'minuman']",8,"(-5.43078814091115, 105.29291913703108)",0,['layak konsumsi'],True,True,True,False
R1520,"['makanan', 'minuman']",5,"(-5.4272885535386, 105.29669976858669)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1521,['minuman'],8,"(-5.43286048350634, 105.22358045289158)",0,tidak layak konsumsi,False,False,False,False
R1522,"['makanan', 'minuman']",4,"(-5.40212455459551, 105.2152973051384)",1,tidak layak konsumsi,False,False,False,False
R1523,"['makanan', 'minuman']",4,"(-5.41822055044078, 105.29202982613138)",5,tidak layak konsumsi,False,False,False,False
R1524,"['makanan', 'minuman']",5,"(-5.43130080094829, 105.2929587760595)",5,tidak layak konsumsi,False,False,False,False
R1525,"['makanan', 'minuman']",10,"(-5.40976082673624, 105.25803495751425)",2,tidak layak konsumsi,False,False,False,False
R1526,"['makanan', 'minuman']",7,"(-5.37623414964837, 105.29019173164266)",1,tidak layak konsumsi,False,False,False,False
R1527,"['makanan', 'minuman']",5,"(-5.43419118692718, 105.20863391057057)",4,tidak layak konsumsi,False,False,False,False
R1528,"['makanan', 'minuman']",3,"(-5.4061390052912, 105.2278584669052)",5,tidak layak konsumsi,False,False,False,False
R1529,"['makanan', 'minuman']",4,"(-5.38310322636699, 105.29583941976846)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1530,"['makanan', 'minuman']",5,"(-5.38619778134367, 105.24201475400206)",4,['hampir kadaluarsa'],False,False,True,False
R1531,['minuman'],10,"(-5.42835293226467, 105.2750302868418)",5,tidak layak konsumsi,False,False,False,False
R1532,['makanan'],2,"(-5.39400019269551, 105.2852594648573)",1,['hampir kadaluarsa'],True,True,True,False
R1533,"['makanan', 'minuman']",2,"(-5.42485251572807, 105.24411748634878)",3,tidak layak konsumsi,False,False,False,False
R1534,"['makanan', 'minuman']",9,"(-5.41817202709683, 105.26579053406437)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1535,"['makanan', 'minuman']",2,"(-5.43389431982195, 105.21624500861023)",1,tidak layak konsumsi,False,False,False,False
R1536,['minuman'],2,"(-5.38772009462829, 105.21919417848135)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1537,['minuman'],8,"(-5.43664457722085, 105.26612276699876)",0,tidak layak konsumsi,False,False,False,False
R1538,"['makanan', 'minuman']",6,"(-5.37801373571934, 105.28692531009645)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1539,"['makanan', 'minuman']",6,"(-5.41998069042907, 105.27507437476397)",4,['hampir kadaluarsa'],False,False,True,True
R1540,"['makanan', 'minuman']",5,"(-5.37551088342334, 105.22805853434264)",2,tidak layak konsumsi,False,False,False,False
R1541,"['makanan', 'minuman']",10,"(-5.41281075496274, 105.24793814212114)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1542,"['makanan', 'minuman']",5,"(-5.43168963116902, 105.2321579568426)",3,['hampir kadaluarsa'],False,True,False,True
R1543,['minuman'],1,"(-5.42928163780987, 105.25143462305425)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1544,['makanan'],4,"(-5.39916234403706, 105.252961993108)",1,['layak konsumsi'],False,False,False,True
R1545,['makanan'],8,"(-5.38210928337667, 105.24542440426124)",1,tidak layak konsumsi,False,False,False,False
R1546,"['makanan', 'minuman']",10,"(-5.42039461043052, 105.28874517788968)",4,tidak layak konsumsi,False,False,False,False
R1547,['makanan'],6,"(-5.43187299746544, 105.24876793535236)",4,tidak layak konsumsi,False,False,False,False
R1548,['makanan'],7,"(-5.4286351869656, 105.23461772409442)",5,['hampir kadaluarsa'],False,True,True,False
R1549,"['makanan', 'minuman']",1,"(-5.39473140172191, 105.29187732204522)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1550,['makanan'],8,"(-5.38638609427536, 105.30136325956005)",2,['hampir kadaluarsa'],False,True,True,False
R1551,['minuman'],1,"(-5.40786512948702, 105.31152556440794)",3,['hampir kadaluarsa'],True,False,True,True
R1552,['minuman'],9,"(-5.38967525252322, 105.22729905697508)",1,tidak layak konsumsi,False,False,False,False
R1553,"['makanan', 'minuman']",1,"(-5.38677905094095, 105.22514819423206)",0,['layak konsumsi'],True,False,False,True
R1554,['minuman'],8,"(-5.40623617181235, 105.26082898543112)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1555,['minuman'],10,"(-5.39934297446359, 105.30305599017092)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1556,"['makanan', 'minuman']",10,"(-5.42426149892847, 105.3065306715948)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1557,['makanan'],8,"(-5.37690515587849, 105.2207241281568)",0,['layak konsumsi'],True,True,True,True
R1558,['makanan'],2,"(-5.39445118551604, 105.21033378656716)",3,['layak konsumsi'],True,True,True,True
R1559,['minuman'],9,"(-5.37487315436212, 105.27954402024304)",2,tidak layak konsumsi,False,False,False,False
R1560,['makanan'],7,"(-5.42563922905837, 105.21614773990352)",4,['layak konsumsi'],True,False,True,False
R1561,['minuman'],2,"(-5.41475404804385, 105.23866721708045)",2,['hampir kadaluarsa'],False,False,True,True
R1562,['makanan'],1,"(-5.38539961901752, 105.23976338020566)",5,tidak layak konsumsi,False,False,False,False
R1563,['makanan'],5,"(-5.39896258100529, 105.28664264109811)",1,tidak layak konsumsi,False,False,False,False
R1564,['makanan'],5,"(-5.43523580417297, 105.3094540597377)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1565,['makanan'],6,"(-5.3919060671357, 105.26381777396614)",0,['hampir kadaluarsa'],False,True,True,False
R1566,['minuman'],7,"(-5.41534279496962, 105.25920140647732)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1567,['minuman'],10,"(-5.3829917570626, 105.27769395998848)",1,tidak layak konsumsi,False,False,False,False
R1568,['makanan'],7,"(-5.39704631416266, 105.21522423488044)",5,tidak layak konsumsi,False,False,False,False
R1569,['minuman'],8,"(-5.39503255243982, 105.29353854068655)",1,['hampir kadaluarsa'],False,True,False,False
R1570,"['makanan', 'minuman']",4,"(-5.41321497171102, 105.21224120235703)",5,tidak layak konsumsi,False,False,False,False
R1571,"['makanan', 'minuman']",10,"(-5.4184974092293, 105.30507836480727)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1572,['makanan'],2,"(-5.4368442240712, 105.2640360557944)",5,tidak layak konsumsi,False,False,False,False
R1573,['minuman'],10,"(-5.43801879968927, 105.24341895911309)",1,tidak layak konsumsi,False,False,False,False
R1574,"['makanan', 'minuman']",6,"(-5.37543209461528, 105.22921381545024)",3,tidak layak konsumsi,False,False,False,False
R1575,"['makanan', 'minuman']",2,"(-5.3824027367226, 105.23631705328513)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1576,['minuman'],3,"(-5.41439825424159, 105.30940316971795)",0,['layak konsumsi'],True,False,True,False
R1577,"['makanan', 'minuman']",3,"(-5.40194921886583, 105.22894192698428)",3,tidak layak konsumsi,False,False,False,False
R1578,"['makanan', 'minuman']",9,"(-5.42076574275435, 105.30312676973011)",1,tidak layak konsumsi,False,False,False,False
R1579,"['makanan', 'minuman']",2,"(-5.38352994471664, 105.25864853266151)",3,tidak layak konsumsi,False,False,False,False
R1580,"['makanan', 'minuman']",1,"(-5.42739295652762, 105.30954596695436)",2,tidak layak konsumsi,False,False,False,False
R1581,['makanan'],10,"(-5.37691847274278, 105.2554357693075)",2,tidak layak konsumsi,False,False,False,False
R1582,['makanan'],8,"(-5.43056152920243, 105.2943919908353)",3,tidak layak konsumsi,False,False,False,False
R1583,"['makanan', 'minuman']",9,"(-5.42298389287043, 105.28143084550896)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1584,['minuman'],9,"(-5.41718772953786, 105.28577307820694)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1585,"['makanan', 'minuman']",6,"(-5.4317872462838, 105.22144968730906)",1,tidak layak konsumsi,False,False,False,False
R1586,['minuman'],7,"(-5.40682369682817, 105.25352190821349)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1587,['minuman'],4,"(-5.39744155324064, 105.25474731261852)",3,tidak layak konsumsi,False,False,False,False
R1588,"['makanan', 'minuman']",4,"(-5.37781156317987, 105.22023447222985)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1589,"['makanan', 'minuman']",8,"(-5.43466227885519, 105.22507441305403)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1590,['makanan'],8,"(-5.42747200581395, 105.30088305193192)",5,['hampir kadaluarsa'],False,False,False,False
R1591,"['makanan', 'minuman']",8,"(-5.43836424120248, 105.30095145653705)",5,tidak layak konsumsi,False,False,False,False
R1592,"['makanan', 'minuman']",10,"(-5.42751816321465, 105.22431146963804)",2,tidak layak konsumsi,False,False,False,False
R1593,['minuman'],2,"(-5.41853951468654, 105.22263359262594)",2,tidak layak konsumsi,False,False,False,False
R1594,"['makanan', 'minuman']",8,"(-5.38272369086044, 105.28699593895556)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1595,['minuman'],5,"(-5.38605479844375, 105.27954643874685)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,False
R1596,"['makanan', 'minuman']",9,"(-5.40753322294353, 105.23301107545181)",0,['hampir kadaluarsa'],True,False,True,False
R1597,['minuman'],10,"(-5.39097420052509, 105.26500159808528)",4,tidak layak konsumsi,False,False,False,False
R1598,['makanan'],10,"(-5.39301819919609, 105.24150131718037)",0,tidak layak konsumsi,False,False,False,False
R1599,"['makanan', 'minuman']",7,"(-5.39951580873132, 105.2110003391037)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1600,"['makanan', 'minuman']",7,"(-5.39508981829843, 105.23335298180432)",0,['hampir kadaluarsa'],False,True,False,True
R1601,"['makanan', 'minuman']",7,"(-5.40882570651682, 105.28706650590671)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1602,"['makanan', 'minuman']",1,"(-5.39706821667596, 105.3079224929473)",2,['hampir kadaluarsa'],True,True,False,True
R1603,"['makanan', 'minuman']",8,"(-5.40483261696233, 105.28562929068819)",1,tidak layak konsumsi,False,False,False,False
R1604,['minuman'],3,"(-5.39095264053717, 105.21980417956789)",4,tidak layak konsumsi,False,False,False,False
R1605,"['makanan', 'minuman']",5,"(-5.40987112492153, 105.27204645259745)",4,['hampir kadaluarsa'],True,False,True,False
R1606,['makanan'],8,"(-5.39613415900488, 105.26726812749912)",2,tidak layak konsumsi,False,False,False,False
R1607,['minuman'],5,"(-5.41348269880027, 105.23412571938306)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,False
R1608,['makanan'],1,"(-5.40149381181063, 105.29525163432324)",5,tidak layak konsumsi,False,False,False,False
R1609,['minuman'],6,"(-5.40479457901131, 105.24786219770161)",4,tidak layak konsumsi,False,False,False,False
R1610,['minuman'],10,"(-5.42275442095168, 105.2394113091897)",1,tidak layak konsumsi,False,False,False,False
R1611,['minuman'],8,"(-5.42817058607632, 105.28882959465992)",3,tidak layak konsumsi,False,False,False,False
R1612,['makanan'],7,"(-5.42235652197067, 105.27384526801977)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1613,['minuman'],8,"(-5.39269223606498, 105.26943555050373)",1,['layak konsumsi'],True,False,False,True
R1614,"['makanan', 'minuman']",8,"(-5.42555069425547, 105.25389610232901)",0,tidak layak konsumsi,False,False,False,False
R1615,"['makanan', 'minuman']",1,"(-5.41823486782697, 105.30587741214417)",4,['hampir kadaluarsa'],True,False,False,True
R1616,['minuman'],2,"(-5.39545801000759, 105.31260531762094)",1,tidak layak konsumsi,False,False,False,False
R1617,['makanan'],3,"(-5.3933746394544, 105.27283146141099)",3,tidak layak konsumsi,False,False,False,False
R1618,['makanan'],10,"(-5.40713944707295, 105.23851875526988)",4,tidak layak konsumsi,False,False,False,False
R1619,"['makanan', 'minuman']",7,"(-5.38607223608592, 105.28626129417013)",0,tidak layak konsumsi,False,False,False,False
R1620,['minuman'],6,"(-5.38117960004513, 105.28007889999166)",2,['hampir kadaluarsa'],True,True,False,True
R1621,['minuman'],5,"(-5.42160724537835, 105.30085394668617)",5,tidak layak konsumsi,False,False,False,False
R1622,"['makanan', 'minuman']",6,"(-5.4058215010431, 105.299731063447)",1,['hampir kadaluarsa'],True,True,True,True
R1623,"['makanan', 'minuman']",5,"(-5.43891123574503, 105.25004981409332)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1624,['minuman'],8,"(-5.37681740287797, 105.3072919032363)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1625,"['makanan', 'minuman']",7,"(-5.38642138386811, 105.3080164809752)",5,tidak layak konsumsi,False,False,False,False
R1626,['minuman'],9,"(-5.37960355085405, 105.2887932158893)",4,['hampir kadaluarsa'],True,True,True,True
R1627,"['makanan', 'minuman']",8,"(-5.43572873378061, 105.3034866031988)",2,tidak layak konsumsi,False,False,False,False
R1628,"['makanan', 'minuman']",2,"(-5.422507249353, 105.2468900957294)",0,tidak layak konsumsi,False,False,False,False
R1629,"['makanan', 'minuman']",6,"(-5.43261427160657, 105.26546362293678)",4,['hampir kadaluarsa'],False,True,True,True
R1630,"['makanan', 'minuman']",1,"(-5.40440331833005, 105.27305227988202)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1631,['minuman'],6,"(-5.43257887744398, 105.24722169505225)",0,tidak layak konsumsi,False,False,False,False
R1632,"['makanan', 'minuman']",10,"(-5.41018630591171, 105.22253743873975)",0,tidak layak konsumsi,False,False,False,False
R1633,['minuman'],4,"(-5.38793809031166, 105.2475780055421)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1634,"['makanan', 'minuman']",8,"(-5.43521275212114, 105.24509953392597)",1,tidak layak konsumsi,False,False,False,False
R1635,['makanan'],3,"(-5.41680423849035, 105.23201336416183)",1,tidak layak konsumsi,False,False,False,False
R1636,"['makanan', 'minuman']",6,"(-5.42114476159986, 105.23084366632217)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1637,"['makanan', 'minuman']",4,"(-5.40491958306926, 105.22385382774813)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1638,['makanan'],1,"(-5.38859407258773, 105.23203482069378)",5,tidak layak konsumsi,False,False,False,False
R1639,['makanan'],5,"(-5.40224928275438, 105.30433387770064)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1640,['minuman'],9,"(-5.40371172613142, 105.2175809956181)",1,['layak konsumsi'],True,True,True,False
R1641,"['makanan', 'minuman']",10,"(-5.38455457300707, 105.24535447117701)",3,tidak layak konsumsi,False,False,False,False
R1642,"['makanan', 'minuman']",7,"(-5.39313362467752, 105.28487458713116)",4,tidak layak konsumsi,False,False,False,False
R1643,"['makanan', 'minuman']",9,"(-5.42325474745143, 105.28899482555917)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1644,"['makanan', 'minuman']",9,"(-5.4013757926669, 105.26759622598165)",5,['hampir kadaluarsa'],True,True,False,True
R1645,"['makanan', 'minuman']",9,"(-5.39189636103032, 105.2957196849816)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1646,['minuman'],9,"(-5.39192396322891, 105.22364632654607)",5,['hampir kadaluarsa'],False,True,True,False
R1647,['makanan'],5,"(-5.39826659939126, 105.21442605166051)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1648,"['makanan', 'minuman']",2,"(-5.43596689281272, 105.28550534356386)",4,tidak layak konsumsi,False,False,False,False
R1649,"['makanan', 'minuman']",3,"(-5.42587195513022, 105.25665009701434)",5,tidak layak konsumsi,False,False,False,False
R1650,['makanan'],2,"(-5.43316272789046, 105.30765655349593)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1651,"['makanan', 'minuman']",4,"(-5.41958912979817, 105.22777034608617)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1652,['minuman'],1,"(-5.43187748212705, 105.21043030513393)",3,tidak layak konsumsi,False,False,False,False
R1653,['minuman'],2,"(-5.41012234847479, 105.28361173538822)",1,['hampir kadaluarsa'],False,False,False,False
R1654,"['makanan', 'minuman']",9,"(-5.41605731261454, 105.27835120061401)",0,tidak layak konsumsi,False,False,False,False
R1655,"['makanan', 'minuman']",2,"(-5.40835078482549, 105.25912154729578)",1,tidak layak konsumsi,False,False,False,False
R1656,['makanan'],8,"(-5.4308326045584, 105.26385846947886)",2,tidak layak konsumsi,False,False,False,False
R1657,['makanan'],5,"(-5.43379631533368, 105.21285298063368)",2,tidak layak konsumsi,False,False,False,False
R1658,['minuman'],9,"(-5.42696094790663, 105.25173509710022)",2,tidak layak konsumsi,False,False,False,False
R1659,"['makanan', 'minuman']",10,"(-5.41346524830652, 105.26983778005157)",5,tidak layak konsumsi,False,False,False,False
R1660,"['makanan', 'minuman']",8,"(-5.39385841649153, 105.22872434326852)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1661,"['makanan', 'minuman']",3,"(-5.37294381325732, 105.24979044270631)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1662,['makanan'],1,"(-5.43562553572423, 105.23991130770953)",0,['layak konsumsi'],True,True,True,False
R1663,['makanan'],9,"(-5.39928036548057, 105.20954950478811)",0,['hampir kadaluarsa'],False,True,True,True
R1664,['minuman'],8,"(-5.3775446313679, 105.2490076838646)",0,tidak layak konsumsi,False,False,False,False
R1665,['makanan'],3,"(-5.43072088563234, 105.23728805177464)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1666,['makanan'],8,"(-5.41029152699654, 105.24443610172081)",2,['hampir kadaluarsa'],True,True,True,True
R1667,"['makanan', 'minuman']",10,"(-5.37767922057561, 105.22035579256695)",1,['layak konsumsi'],False,True,True,False
R1668,['minuman'],3,"(-5.42559671887332, 105.22632034672077)",0,tidak layak konsumsi,False,False,False,False
R1669,['minuman'],1,"(-5.43116012800987, 105.29774052232538)",1,tidak layak konsumsi,False,False,False,False
R1670,['makanan'],7,"(-5.41861416020699, 105.26705868465223)",0,tidak layak konsumsi,False,False,False,False
R1671,"['makanan', 'minuman']",6,"(-5.41754966238647, 105.25721160331251)",5,['hampir kadaluarsa'],False,False,True,True
R1672,"['makanan', 'minuman']",2,"(-5.40090873392937, 105.31013299323936)",1,['layak konsumsi'],False,True,False,False
R1673,['minuman'],10,"(-5.40820700480252, 105.3095611125788)",5,['layak konsumsi'],False,False,True,False
R1674,['minuman'],4,"(-5.4294785593571, 105.27570165595107)",5,tidak layak konsumsi,False,False,False,False
R1675,['makanan'],8,"(-5.40979041681378, 105.25513228704368)",4,tidak layak konsumsi,False,False,False,False
R1676,['minuman'],4,"(-5.39494863904946, 105.26142746761563)",4,tidak layak konsumsi,False,False,False,False
R1677,"['makanan', 'minuman']",10,"(-5.43399345759907, 105.30542891251388)",1,tidak layak konsumsi,False,False,False,False
R1678,['makanan'],10,"(-5.41149369470052, 105.24206306322588)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1679,['makanan'],4,"(-5.43676544952059, 105.28521163981038)",2,tidak layak konsumsi,False,False,False,False
R1680,['makanan'],10,"(-5.37939630225741, 105.21037875832155)",0,tidak layak konsumsi,False,False,False,False
R1681,['makanan'],4,"(-5.38714483798708, 105.22098673547075)",1,['layak konsumsi'],False,False,False,False
R1682,['makanan'],2,"(-5.38037664144677, 105.2453771106662)",3,tidak layak konsumsi,False,False,False,False
R1683,"['makanan', 'minuman']",2,"(-5.38010480496893, 105.21482964413381)",3,['layak konsumsi'],False,False,False,False
R1684,"['makanan', 'minuman']",6,"(-5.37885217526565, 105.28155526367466)",4,tidak layak konsumsi,False,False,False,False
R1685,['minuman'],4,"(-5.38727449111299, 105.28157279501002)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1686,"['makanan', 'minuman']",7,"(-5.39019540266956, 105.21703095584317)",4,tidak layak konsumsi,False,False,False,False
R1687,['minuman'],5,"(-5.40139476378228, 105.22380120241942)",4,tidak layak konsumsi,False,False,False,False
R1688,"['makanan', 'minuman']",4,"(-5.39217507302988, 105.27752915104588)",5,['hampir kadaluarsa'],False,True,True,False
R1689,"['makanan', 'minuman']",5,"(-5.41808128434861, 105.2725670422809)",3,tidak layak konsumsi,False,False,False,False
R1690,"['makanan', 'minuman']",5,"(-5.39287936743776, 105.2477184710898)",4,tidak layak konsumsi,False,False,False,False
R1691,['minuman'],3,"(-5.39048109445139, 105.24648315588583)",5,tidak layak konsumsi,False,False,False,False
R1692,"['makanan', 'minuman']",10,"(-5.38470091115865, 105.27796476438625)",2,tidak layak konsumsi,False,False,False,False
R1693,['makanan'],9,"(-5.42020021584091, 105.29389466591921)",0,tidak layak konsumsi,False,False,False,False
R1694,"['makanan', 'minuman']",9,"(-5.41369025007315, 105.24921960191273)",3,['hampir kadaluarsa'],True,False,True,False
R1695,['minuman'],2,"(-5.38051564995074, 105.29288972750773)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1696,['makanan'],6,"(-5.43661551076141, 105.23891789780598)",4,tidak layak konsumsi,False,False,False,False
R1697,"['makanan', 'minuman']",1,"(-5.37858800777212, 105.28421299090472)",5,tidak layak konsumsi,False,False,False,False
R1698,"['makanan', 'minuman']",7,"(-5.41134671210286, 105.21285579010319)",5,tidak layak konsumsi,False,False,False,False
R1699,['minuman'],8,"(-5.39391501427285, 105.25227865977314)",1,tidak layak konsumsi,False,False,False,False
R1700,['minuman'],6,"(-5.41974199277901, 105.2266302700091)",4,tidak layak konsumsi,False,False,False,False
R1701,['makanan'],9,"(-5.40316184118568, 105.2404308148641)",1,tidak layak konsumsi,False,False,False,False
R1702,"['makanan', 'minuman']",6,"(-5.38136469256243, 105.22624695759654)",1,tidak layak konsumsi,False,False,False,False
R1703,"['makanan', 'minuman']",9,"(-5.38741739156947, 105.24015069423801)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,False
R1704,"['makanan', 'minuman']",3,"(-5.4122316234153, 105.31162076241009)",0,tidak layak konsumsi,False,False,False,False
R1705,['minuman'],6,"(-5.37713406954546, 105.29589871487383)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1706,"['makanan', 'minuman']",10,"(-5.40621690491119, 105.21041026853082)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1707,['minuman'],6,"(-5.38750858468366, 105.23386648376596)",3,tidak layak konsumsi,False,False,False,False
R1708,['makanan'],6,"(-5.42958477603435, 105.23379174989394)",0,tidak layak konsumsi,False,False,False,False
R1709,['makanan'],9,"(-5.41535691683662, 105.23511043836412)",4,tidak layak konsumsi,False,False,False,False
R1710,['makanan'],10,"(-5.42857899071004, 105.21241242634015)",4,tidak layak konsumsi,False,False,False,False
R1711,['makanan'],9,"(-5.3926490192573, 105.27433732497202)",3,tidak layak konsumsi,False,False,False,False
R1712,"['makanan', 'minuman']",4,"(-5.41513013536824, 105.2843917233733)",3,['layak konsumsi'],True,False,False,True
R1713,['makanan'],1,"(-5.38424283054769, 105.23937463054574)",2,['layak konsumsi'],True,False,True,False
R1714,"['makanan', 'minuman']",6,"(-5.38415230131522, 105.2440806465267)",1,tidak layak konsumsi,False,False,False,False
R1715,['makanan'],1,"(-5.37863547456186, 105.26581870859351)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1716,['minuman'],3,"(-5.38762807298702, 105.30446203298683)",4,tidak layak konsumsi,False,False,False,False
R1717,['makanan'],6,"(-5.37677225288394, 105.22600901235461)",5,tidak layak konsumsi,False,False,False,False
R1718,"['makanan', 'minuman']",7,"(-5.43540796693825, 105.280082525759)",5,['hampir kadaluarsa'],False,False,False,False
R1719,['makanan'],7,"(-5.38502222427668, 105.28927273105833)",0,tidak layak konsumsi,False,False,False,False
R1720,"['makanan', 'minuman']",7,"(-5.41100079881836, 105.25725279252127)",3,tidak layak konsumsi,False,False,False,False
R1721,['makanan'],6,"(-5.42690079067502, 105.29132998846485)",1,tidak layak konsumsi,False,False,False,False
R1722,['makanan'],4,"(-5.43740422969869, 105.23770715728811)",3,tidak layak konsumsi,False,False,False,False
R1723,"['makanan', 'minuman']",1,"(-5.41640317727107, 105.29132038880932)",5,tidak layak konsumsi,False,False,False,False
R1724,"['makanan', 'minuman']",5,"(-5.38960196629431, 105.27775791026318)",0,tidak layak konsumsi,False,False,False,False
R1725,['minuman'],6,"(-5.42634415073372, 105.30439171356686)",1,tidak layak konsumsi,False,False,False,False
R1726,['makanan'],2,"(-5.41917526671146, 105.22015314585748)",2,tidak layak konsumsi,False,False,False,False
R1727,['minuman'],10,"(-5.43096249422524, 105.30226873817236)",2,['layak konsumsi'],True,True,True,True
R1728,['minuman'],3,"(-5.37872993749557, 105.23583398761573)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1729,['minuman'],7,"(-5.40620778649411, 105.22402539022572)",3,tidak layak konsumsi,False,False,False,False
R1730,"['makanan', 'minuman']",2,"(-5.3963009858648, 105.23366462891876)",4,tidak layak konsumsi,False,False,False,False
