penerima_id,jenis_makanan_dibutuhkan,jumlah_dibutuhkan,lokasi_penerima,jumlah_diterima,makanan_layak_konsumsi,is_halal,is_for_child,is_for_elderly,is_alergan_free
R1570,['minuman'],6,"(-5.43767603395602, 105.30268992592735)",1,tidak layak konsumsi,False,False,False,False
R1571,"['minuman', 'makanan']",8,"(-5.4110676482215, 105.23598622630276)",1,tidak layak konsumsi,False,False,False,False
R1572,['makanan'],1,"(-5.43492498268126, 105.3001438209542)",3,tidak layak konsumsi,False,False,False,False
R1573,"['makanan', 'minuman']",10,"(-5.40375286814353, 105.27472202722221)",3,['hampir kadaluarsa'],False,False,True,False
R1574,['makanan'],5,"(-5.43670105379301, 105.24646651303533)",5,tidak layak konsumsi,False,False,False,False
R1575,"['minuman', 'makanan']",7,"(-5.40251457611614, 105.21617400151041)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R1576,['makanan'],9,"(-5.39419458061743, 105.28717524207002)",1,tidak layak konsumsi,False,False,False,False
R1577,"['minuman', 'makanan']",4,"(-5.39188072447751, 105.26988102500934)",0,['hampir kadaluarsa'],True,True,True,True
R1578,['makanan'],6,"(-5.38282840295951, 105.25235334302766)",1,tidak layak konsumsi,False,False,False,False
R1579,"['makanan', 'minuman']",9,"(-5.38850252767778, 105.28599746895586)",1,tidak layak konsumsi,False,False,False,False
R1580,"['minuman', 'makanan']",5,"(-5.39710144535987, 105.28633009537472)",1,tidak layak konsumsi,False,False,False,False
R1581,"['minuman', 'makanan']",9,"(-5.42472760192465, 105.24028204906828)",3,tidak layak konsumsi,False,False,False,False
R1582,"['makanan', 'minuman']",7,"(-5.43795778453262, 105.2968511132421)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,True,False
R1583,['makanan'],8,"(-5.40066211899751, 105.21251900806814)",5,tidak layak konsumsi,False,False,False,False
R1584,"['makanan', 'minuman']",10,"(-5.43242987849728, 105.2143959995458)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1585,"['minuman', 'makanan']",10,"(-5.43195359477873, 105.27754732123056)",2,['layak konsumsi'],False,False,False,True
R1586,['minuman'],4,"(-5.43060117107772, 105.28477587255348)",2,['hampir kadaluarsa'],False,True,True,False
R1587,['minuman'],6,"(-5.38319891548086, 105.29919188402062)",5,['hampir kadaluarsa'],True,True,False,True
R1588,['makanan'],7,"(-5.42235903802483, 105.25504421673514)",5,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,True
R1589,['minuman'],8,"(-5.40353790402717, 105.3055197332216)",0,tidak layak konsumsi,False,False,False,False
R1590,"['makanan', 'minuman']",10,"(-5.41069969841888, 105.25643809015904)",5,tidak layak konsumsi,False,False,False,False
R1591,"['minuman', 'makanan']",8,"(-5.38033831692465, 105.30515135236638)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1592,['minuman'],8,"(-5.39228440379739, 105.2801917647856)",1,['layak konsumsi'],False,True,False,True
R1593,['minuman'],4,"(-5.3941059191154, 105.2957285288046)",0,['layak konsumsi'],True,False,True,False
R1594,"['makanan', 'minuman']",2,"(-5.38966302140676, 105.26955093369172)",4,tidak layak konsumsi,False,False,False,False
R1595,['makanan'],9,"(-5.4087208928271, 105.27227447111915)",3,['hampir kadaluarsa'],True,False,True,True
R1596,['minuman'],9,"(-5.41711223040635, 105.24243769929772)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1597,['minuman'],1,"(-5.41464336546116, 105.23351114553041)",2,['layak konsumsi'],False,True,False,True
R1598,"['minuman', 'makanan']",1,"(-5.39800616688288, 105.3037374734694)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,True
R1599,['minuman'],6,"(-5.3835023979457, 105.28987136366842)",5,['hampir kadaluarsa'],True,True,False,True
R1600,['makanan'],3,"(-5.3958743730236, 105.2212699171968)",1,['layak konsumsi'],False,False,True,True
R1601,"['makanan', 'minuman']",7,"(-5.40208256004327, 105.2258225509249)",4,tidak layak konsumsi,False,False,False,False
R1602,"['minuman', 'makanan']",10,"(-5.41936238550817, 105.25457421587062)",1,tidak layak konsumsi,False,False,False,False
R1603,['makanan'],9,"(-5.4374571063251, 105.26396724005512)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1604,['minuman'],1,"(-5.40642433179245, 105.28362420154588)",0,['layak konsumsi'],True,False,True,True
R1605,['makanan'],1,"(-5.38234490877021, 105.26152354136175)",0,tidak layak konsumsi,False,False,False,False
R1606,"['minuman', 'makanan']",8,"(-5.39554666853872, 105.30433715367555)",3,['hampir kadaluarsa'],False,True,True,False
R1607,"['minuman', 'makanan']",3,"(-5.40998452189064, 105.30537412585915)",4,tidak layak konsumsi,False,False,False,False
R1608,"['minuman', 'makanan']",7,"(-5.41340858784097, 105.23996250555379)",5,tidak layak konsumsi,False,False,False,False
R1609,['makanan'],5,"(-5.3902588828372, 105.243110587646)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,False
R1610,['makanan'],3,"(-5.39149029015865, 105.21310039075904)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1611,['minuman'],3,"(-5.41665202763813, 105.24036965128876)",3,tidak layak konsumsi,False,False,False,False
R1612,"['minuman', 'makanan']",5,"(-5.43110339889717, 105.26654388292232)",1,tidak layak konsumsi,False,False,False,False
R1613,['makanan'],6,"(-5.43550299914271, 105.29048943197537)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1614,['minuman'],6,"(-5.40434864124888, 105.23547772949088)",2,['hampir kadaluarsa'],False,True,False,False
R1615,"['minuman', 'makanan']",2,"(-5.41470647976805, 105.24341750860164)",3,tidak layak konsumsi,False,False,False,False
R1616,['makanan'],8,"(-5.39743347885425, 105.27041864676924)",1,tidak layak konsumsi,False,False,False,False
R1617,['makanan'],10,"(-5.41741448799419, 105.30961018178986)",2,['hampir kadaluarsa'],False,False,False,False
R1618,['makanan'],9,"(-5.40942825565502, 105.29213970177554)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1619,['minuman'],3,"(-5.42446441008634, 105.29264742238406)",1,tidak layak konsumsi,False,False,False,False
R1620,"['makanan', 'minuman']",3,"(-5.42198363607701, 105.23982205416137)",1,['hampir kadaluarsa'],True,False,False,False
R1621,['makanan'],2,"(-5.42657872618814, 105.21410600599738)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,False
R1622,['minuman'],6,"(-5.43721553606769, 105.27707398497978)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,True
R1623,['minuman'],4,"(-5.43449792012456, 105.22517551873176)",0,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1624,['makanan'],10,"(-5.37477977067406, 105.25617833611719)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,False
R1625,"['makanan', 'minuman']",6,"(-5.3924629243578, 105.21427839156546)",5,tidak layak konsumsi,False,False,False,False
R1626,"['makanan', 'minuman']",10,"(-5.40109718928654, 105.28927614494896)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1627,['minuman'],10,"(-5.4123503766355, 105.28371184160133)",2,tidak layak konsumsi,False,False,False,False
R1628,"['minuman', 'makanan']",8,"(-5.43511626684366, 105.254236891836)",5,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1629,['minuman'],4,"(-5.39062383863751, 105.30805942942145)",3,['layak konsumsi'],False,False,False,False
R1630,"['makanan', 'minuman']",10,"(-5.43669709217051, 105.22526700548798)",1,tidak layak konsumsi,False,False,False,False
R1631,['makanan'],4,"(-5.43045188934967, 105.21581083780949)",1,['hampir kadaluarsa'],True,False,False,True
R1632,['minuman'],5,"(-5.42688283813758, 105.21987974786558)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,False
R1633,"['makanan', 'minuman']",7,"(-5.4270538823768, 105.22402006248373)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1634,"['makanan', 'minuman']",8,"(-5.42879333018786, 105.23244190553913)",0,tidak layak konsumsi,False,False,False,False
R1635,['makanan'],1,"(-5.42412855877032, 105.23511100826764)",3,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,False
R1636,"['minuman', 'makanan']",3,"(-5.40953985381812, 105.21074341484417)",0,tidak layak konsumsi,False,False,False,False
R1637,"['makanan', 'minuman']",7,"(-5.39877802895156, 105.27339982318314)",2,['hampir kadaluarsa'],True,False,True,True
R1638,['minuman'],9,"(-5.41580040097738, 105.30348106560115)",0,tidak layak konsumsi,False,False,False,False
R1639,['minuman'],7,"(-5.397343696116, 105.2742185416518)",2,['hampir kadaluarsa'],True,True,False,False
R1640,['minuman'],4,"(-5.38182948689427, 105.30927149742087)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1641,['makanan'],4,"(-5.3762098203881, 105.24419736882832)",0,tidak layak konsumsi,False,False,False,False
R1642,"['makanan', 'minuman']",3,"(-5.4389554301611, 105.24638936446739)",3,['layak konsumsi'],False,True,False,False
R1643,"['makanan', 'minuman']",9,"(-5.43101203256434, 105.24788527751427)",3,tidak layak konsumsi,False,False,False,False
R1644,"['makanan', 'minuman']",8,"(-5.38871061355603, 105.27310232453121)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1645,"['minuman', 'makanan']",2,"(-5.39857059282315, 105.26394715960058)",4,['layak konsumsi'],False,True,False,True
R1646,['minuman'],8,"(-5.37559010487519, 105.27126942218456)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,False
R1647,['minuman'],4,"(-5.43033321385129, 105.30677086532886)",5,['layak konsumsi'],False,True,True,True
R1648,"['minuman', 'makanan']",1,"(-5.37491173889597, 105.21888182625302)",2,tidak layak konsumsi,False,False,False,False
R1649,"['makanan', 'minuman']",2,"(-5.39464274323245, 105.26973009285364)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,True
R1650,"['makanan', 'minuman']",10,"(-5.39199612110696, 105.2156203184283)",0,tidak layak konsumsi,False,False,False,False
R1651,"['makanan', 'minuman']",10,"(-5.43655446353158, 105.23070277384109)",4,tidak layak konsumsi,False,False,False,False
R1652,"['makanan', 'minuman']",4,"(-5.42378277840561, 105.28887913075825)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1653,"['minuman', 'makanan']",4,"(-5.42344076582772, 105.23116897353127)",1,['layak konsumsi'],True,True,False,True
R1654,"['minuman', 'makanan']",10,"(-5.43099012701466, 105.29982379125617)",1,tidak layak konsumsi,False,False,False,False
R1655,['minuman'],6,"(-5.40529742576939, 105.2966237037677)",5,['layak konsumsi'],True,True,False,False
R1656,"['makanan', 'minuman']",10,"(-5.38089834774026, 105.22038596661818)",0,tidak layak konsumsi,False,False,False,False
R1657,"['makanan', 'minuman']",3,"(-5.38094101569681, 105.27445778765023)",0,tidak layak konsumsi,False,False,False,False
R1658,['minuman'],8,"(-5.38607703083049, 105.24874771189991)",5,tidak layak konsumsi,False,False,False,False
R1659,['minuman'],7,"(-5.4064674242311, 105.30457703746639)",4,tidak layak konsumsi,False,False,False,False
R1660,['makanan'],8,"(-5.37535897834472, 105.23382203726048)",3,tidak layak konsumsi,False,False,False,False
R1661,"['minuman', 'makanan']",10,"(-5.40861475860382, 105.22749255693422)",1,tidak layak konsumsi,False,False,False,False
R1662,['minuman'],1,"(-5.41538905739424, 105.26881892421473)",4,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1663,"['minuman', 'makanan']",3,"(-5.42328578698862, 105.28049200377431)",5,tidak layak konsumsi,False,False,False,False
R1664,"['makanan', 'minuman']",8,"(-5.4079528439227, 105.23810436983038)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1665,"['minuman', 'makanan']",8,"(-5.43441485414651, 105.22728203122446)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,False
R1666,['makanan'],6,"(-5.39329367442796, 105.26004543564663)",2,tidak layak konsumsi,False,False,False,False
R1667,"['minuman', 'makanan']",10,"(-5.39978051833863, 105.22987698678075)",4,['hampir kadaluarsa'],False,True,True,False
R1668,"['minuman', 'makanan']",7,"(-5.39642173855419, 105.29476101849332)",1,tidak layak konsumsi,False,False,False,False
R1669,['minuman'],8,"(-5.42890071013555, 105.22969228418496)",1,tidak layak konsumsi,False,False,False,False
R1670,"['makanan', 'minuman']",8,"(-5.43359146301169, 105.29401806412274)",4,['layak konsumsi'],False,False,False,False
R1671,['minuman'],10,"(-5.40412331558813, 105.2587795708588)",3,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,True
R1672,"['minuman', 'makanan']",3,"(-5.39027968366731, 105.26126092346696)",4,tidak layak konsumsi,False,False,False,False
R1673,['makanan'],6,"(-5.42318032077936, 105.31256006758686)",4,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1674,"['makanan', 'minuman']",5,"(-5.41654655205732, 105.30882262571983)",0,tidak layak konsumsi,False,False,False,False
R1675,"['minuman', 'makanan']",10,"(-5.38717003303356, 105.31303331944991)",5,tidak layak konsumsi,False,False,False,False
R1676,['makanan'],9,"(-5.43460664624654, 105.2843290581418)",3,tidak layak konsumsi,False,False,False,False
R1677,"['minuman', 'makanan']",5,"(-5.40160571076823, 105.30329738655264)",3,tidak layak konsumsi,False,False,False,False
R1678,"['makanan', 'minuman']",4,"(-5.39718693196959, 105.26319976395304)",5,tidak layak konsumsi,False,False,False,False
R1679,"['minuman', 'makanan']",8,"(-5.39989674379683, 105.27645116896988)",5,"['layak konsumsi', 'hampir kadaluarsa']",False,True,False,False
R1680,"['minuman', 'makanan']",2,"(-5.40529852996068, 105.26004873156948)",0,tidak layak konsumsi,False,False,False,False
R1681,"['minuman', 'makanan']",9,"(-5.42616395156597, 105.27022776907958)",2,tidak layak konsumsi,False,False,False,False
R1682,"['makanan', 'minuman']",4,"(-5.42546715611654, 105.27142139494406)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,True,True,True
R1683,['minuman'],2,"(-5.43747863526591, 105.21997532937854)",4,['layak konsumsi'],True,False,True,True
R1684,"['makanan', 'minuman']",7,"(-5.42458934783852, 105.21923702157063)",1,['hampir kadaluarsa'],False,False,False,False
R1685,['minuman'],8,"(-5.40687595184633, 105.2748858622047)",3,"['layak konsumsi', 'hampir kadaluarsa']",True,False,True,True
R1686,['minuman'],2,"(-5.37504038173208, 105.26886845403938)",2,['layak konsumsi'],False,True,False,True
R1687,"['minuman', 'makanan']",10,"(-5.39968125762027, 105.23557203028993)",1,tidak layak konsumsi,False,False,False,False
R1688,"['minuman', 'makanan']",7,"(-5.39721494500199, 105.21564604636588)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,True
R1689,['makanan'],5,"(-5.3738762887762, 105.24036709562431)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,False
R1690,['minuman'],2,"(-5.41421175033187, 105.27147743549085)",2,['layak konsumsi'],True,False,False,True
R1691,"['makanan', 'minuman']",10,"(-5.4207984086956, 105.28304363932655)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1692,"['minuman', 'makanan']",10,"(-5.38286421170735, 105.23117094471945)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R1693,"['makanan', 'minuman']",1,"(-5.39761020239526, 105.27612660258188)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,False
R1694,['minuman'],4,"(-5.39240291042559, 105.29037334568667)",1,tidak layak konsumsi,False,False,False,False
R1695,['makanan'],9,"(-5.42899538844758, 105.25359383065084)",2,['hampir kadaluarsa'],False,True,True,False
R1696,"['makanan', 'minuman']",1,"(-5.37686913796669, 105.29491932322901)",5,tidak layak konsumsi,False,False,False,False
R1697,['minuman'],4,"(-5.37361457184034, 105.2273005385271)",3,['layak konsumsi'],False,True,False,True
R1698,['minuman'],4,"(-5.38327440245205, 105.27417917158135)",3,['layak konsumsi'],True,True,False,False
R1699,['minuman'],1,"(-5.41439693659788, 105.24265080294374)",1,tidak layak konsumsi,False,False,False,False
R1700,['makanan'],3,"(-5.39617675786691, 105.23252062918299)",0,tidak layak konsumsi,False,False,False,False
R1701,['minuman'],9,"(-5.37789623143631, 105.29180847220682)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,False,False,True
R1702,"['minuman', 'makanan']",7,"(-5.42113269030889, 105.29094130949754)",0,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1703,['minuman'],8,"(-5.40809819148392, 105.3024006398659)",0,tidak layak konsumsi,False,False,False,False
R1704,['makanan'],5,"(-5.38429955405656, 105.30848300731435)",0,tidak layak konsumsi,False,False,False,False
R1705,['makanan'],2,"(-5.41775554610523, 105.22252379410133)",2,tidak layak konsumsi,False,False,False,False
R1706,['makanan'],3,"(-5.38845888531776, 105.26755156636004)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1707,['minuman'],2,"(-5.43610924116216, 105.282545287915)",1,"['layak konsumsi', 'hampir kadaluarsa']",True,False,False,False
R1708,"['minuman', 'makanan']",7,"(-5.37919122465564, 105.23432974045112)",0,tidak layak konsumsi,False,False,False,False
R1709,['minuman'],3,"(-5.40778621023452, 105.30360715751284)",4,tidak layak konsumsi,False,False,False,False
R1710,['minuman'],2,"(-5.40580347027479, 105.26683214485246)",1,tidak layak konsumsi,False,False,False,False
R1711,['minuman'],6,"(-5.37885282656243, 105.28529065066368)",3,tidak layak konsumsi,False,False,False,False
R1712,"['makanan', 'minuman']",6,"(-5.37599529164631, 105.24903182249963)",1,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R1713,['makanan'],1,"(-5.43500734632485, 105.30996299685384)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,False,True,True
R1714,"['makanan', 'minuman']",4,"(-5.37525201142722, 105.2408869526781)",5,tidak layak konsumsi,False,False,False,False
R1715,"['minuman', 'makanan']",10,"(-5.38016597387453, 105.20927958475352)",1,['layak konsumsi'],False,False,True,False
R1716,['makanan'],7,"(-5.41307901448731, 105.26683215103893)",2,['layak konsumsi'],False,False,False,True
R1717,"['makanan', 'minuman']",9,"(-5.37965633638193, 105.21866660249711)",1,tidak layak konsumsi,False,False,False,False
R1718,['makanan'],9,"(-5.39197378985946, 105.26265294830637)",5,tidak layak konsumsi,False,False,False,False
R1719,"['minuman', 'makanan']",4,"(-5.42205790143488, 105.22112750286418)",1,tidak layak konsumsi,False,False,False,False
R1720,['minuman'],1,"(-5.37872912135033, 105.30887523348306)",0,tidak layak konsumsi,False,False,False,False
R1721,['minuman'],6,"(-5.40161271960439, 105.22712466516892)",1,tidak layak konsumsi,False,False,False,False
R1722,"['minuman', 'makanan']",6,"(-5.38941888428265, 105.27862674241572)",1,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1723,['makanan'],10,"(-5.43644693311421, 105.21286426571656)",0,tidak layak konsumsi,False,False,False,False
R1724,['minuman'],4,"(-5.38117661164825, 105.30884263047479)",3,['layak konsumsi'],False,False,False,False
R1725,['minuman'],9,"(-5.41489357815168, 105.27826061078531)",0,tidak layak konsumsi,False,False,False,False
R1726,['makanan'],10,"(-5.43150177461408, 105.26749051321299)",0,tidak layak konsumsi,False,False,False,False
R1727,"['makanan', 'minuman']",8,"(-5.4264588828691, 105.27605717949771)",3,['hampir kadaluarsa'],False,False,False,False
R1728,"['makanan', 'minuman']",2,"(-5.40316716440644, 105.28730171352484)",5,tidak layak konsumsi,False,False,False,False
R1729,['makanan'],2,"(-5.39253406838817, 105.3102078885333)",5,tidak layak konsumsi,False,False,False,False
R1730,"['makanan', 'minuman']",2,"(-5.434906132977, 105.27544787414196)",1,tidak layak konsumsi,False,False,False,False
R1731,"['makanan', 'minuman']",7,"(-5.41875156868095, 105.21916643815847)",0,['hampir kadaluarsa'],False,False,False,False
R1732,['makanan'],6,"(-5.43899822269522, 105.3047184219439)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,True,True,True
R1733,"['makanan', 'minuman']",2,"(-5.40482462073396, 105.2379401204902)",0,tidak layak konsumsi,False,False,False,False
R1734,['minuman'],4,"(-5.4199175294163, 105.23228190904418)",4,['hampir kadaluarsa'],False,False,True,True
R1735,['makanan'],1,"(-5.40597083753473, 105.23930277896716)",3,tidak layak konsumsi,False,False,False,False
R1736,['makanan'],2,"(-5.39409434200766, 105.21878428973947)",1,tidak layak konsumsi,False,False,False,False
R1737,['minuman'],9,"(-5.42091049789914, 105.21854385537014)",2,tidak layak konsumsi,False,False,False,False
R1738,"['makanan', 'minuman']",4,"(-5.38804943187555, 105.26845430144357)",5,tidak layak konsumsi,False,False,False,False
R1739,['makanan'],7,"(-5.43905598779482, 105.2098610590712)",5,tidak layak konsumsi,False,False,False,False
R1740,['makanan'],9,"(-5.40184413737294, 105.21499720101298)",0,['hampir kadaluarsa'],False,True,False,True
R1741,"['makanan', 'minuman']",2,"(-5.42943537465809, 105.31015951271053)",4,tidak layak konsumsi,False,False,False,False
R1742,['minuman'],2,"(-5.38443958381695, 105.29510984402629)",0,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,False
R1743,['minuman'],9,"(-5.38215972327297, 105.29151868116638)",3,tidak layak konsumsi,False,False,False,False
R1744,"['minuman', 'makanan']",7,"(-5.43156980117257, 105.25398334073914)",0,tidak layak konsumsi,False,False,False,False
R1745,"['minuman', 'makanan']",9,"(-5.39365516307431, 105.22070032727146)",0,"['hampir kadaluarsa', 'layak konsumsi']",False,False,False,True
R1746,['minuman'],2,"(-5.37544026256682, 105.27877390353085)",4,tidak layak konsumsi,False,False,False,False
R1747,"['minuman', 'makanan']",3,"(-5.39355639471943, 105.31323257069332)",1,['layak konsumsi'],False,True,False,True
R1748,"['minuman', 'makanan']",6,"(-5.41851221378428, 105.3013100132367)",0,['layak konsumsi'],True,True,False,True
R1749,"['makanan', 'minuman']",5,"(-5.4075232090147, 105.23550194140348)",0,tidak layak konsumsi,False,False,False,False
R1750,"['minuman', 'makanan']",3,"(-5.41324434339645, 105.27178834496664)",2,"['layak konsumsi', 'hampir kadaluarsa']",True,True,False,True
R1751,"['minuman', 'makanan']",2,"(-5.40756828383089, 105.2239834243462)",1,['layak konsumsi'],True,True,False,False
R1752,['minuman'],10,"(-5.41111564037978, 105.26999470582858)",4,['layak konsumsi'],False,False,False,False
R1753,['minuman'],4,"(-5.37674093793127, 105.24323959233776)",1,tidak layak konsumsi,False,False,False,False
R1754,['makanan'],2,"(-5.38240730383433, 105.23344786172383)",2,tidak layak konsumsi,False,False,False,False
R1755,"['makanan', 'minuman']",8,"(-5.39569911129777, 105.28287576087206)",5,['hampir kadaluarsa'],True,False,True,True
R1756,"['minuman', 'makanan']",9,"(-5.40036011779385, 105.21147465827043)",1,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1757,['makanan'],1,"(-5.37408297282193, 105.23648339026383)",4,tidak layak konsumsi,False,False,False,False
R1758,['minuman'],9,"(-5.42049783137296, 105.26433860804562)",3,tidak layak konsumsi,False,False,False,False
R1759,"['minuman', 'makanan']",3,"(-5.40537811810947, 105.24335214331413)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,False
R1760,"['minuman', 'makanan']",6,"(-5.39315113331035, 105.30296861974699)",1,tidak layak konsumsi,False,False,False,False
R1761,"['minuman', 'makanan']",5,"(-5.37331684238565, 105.22892369618258)",3,"['hampir kadaluarsa', 'layak konsumsi']",True,True,False,True
R1762,['minuman'],6,"(-5.4257130890265, 105.2734530430934)",4,tidak layak konsumsi,False,False,False,False
R1763,"['minuman', 'makanan']",5,"(-5.38552867988336, 105.29462288283987)",3,tidak layak konsumsi,False,False,False,False
R1764,['makanan'],8,"(-5.40886643446756, 105.30122377989328)",5,['hampir kadaluarsa'],False,True,False,True
R1765,"['makanan', 'minuman']",7,"(-5.37879262822735, 105.30874523421501)",0,tidak layak konsumsi,False,False,False,False
R1766,"['minuman', 'makanan']",10,"(-5.4045344343279, 105.30344569865069)",4,tidak layak konsumsi,False,False,False,False
R1767,"['minuman', 'makanan']",9,"(-5.39282798664256, 105.30396061114497)",4,['layak konsumsi'],True,True,True,True
R1768,['minuman'],2,"(-5.39657996949226, 105.2575935049533)",4,"['hampir kadaluarsa', 'layak konsumsi']",True,False,False,True
R1769,['makanan'],3,"(-5.4092867692347, 105.24018729685174)",3,['hampir kadaluarsa'],False,True,False,False
R1770,['makanan'],4,"(-5.38284795165697, 105.26486823508638)",3,tidak layak konsumsi,False,False,False,False
R1771,"['minuman', 'makanan']",9,"(-5.41374367029572, 105.28192994194445)",5,tidak layak konsumsi,False,False,False,False
R1772,['makanan'],9,"(-5.37364089902991, 105.25487258990937)",2,['hampir kadaluarsa'],True,True,False,True
R1773,['minuman'],4,"(-5.39262308992503, 105.21681640431886)",4,tidak layak konsumsi,False,False,False,False
R1774,"['minuman', 'makanan']",8,"(-5.37731288187535, 105.25508003339199)",1,tidak layak konsumsi,False,False,False,False
R1775,['minuman'],9,"(-5.37947483370653, 105.28001427356283)",1,tidak layak konsumsi,False,False,False,False
R1776,['makanan'],10,"(-5.38319530661673, 105.23961303221189)",5,['layak konsumsi'],False,True,True,True
R1777,['makanan'],10,"(-5.42069512031511, 105.24095443809344)",5,tidak layak konsumsi,False,False,False,False
R1778,['makanan'],9,"(-5.42144796571724, 105.27688961288348)",0,tidak layak konsumsi,False,False,False,False
R1779,['makanan'],9,"(-5.42609146771271, 105.31089190215626)",3,tidak layak konsumsi,False,False,False,False
R1780,['minuman'],4,"(-5.41854331053513, 105.22781191345271)",4,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,True
R1781,"['minuman', 'makanan']",1,"(-5.38117082707168, 105.23545107704348)",2,['hampir kadaluarsa'],True,True,True,False
R1782,"['minuman', 'makanan']",2,"(-5.4364608310316, 105.29777276697844)",0,tidak layak konsumsi,False,False,False,False
R1783,"['makanan', 'minuman']",10,"(-5.42205938717893, 105.21035311726258)",1,tidak layak konsumsi,False,False,False,False
R1784,"['makanan', 'minuman']",5,"(-5.37322116085359, 105.25113416730422)",1,['layak konsumsi'],False,True,False,False
R1785,['makanan'],7,"(-5.3812239734478, 105.21722529730246)",2,tidak layak konsumsi,False,False,False,False
R1786,['minuman'],4,"(-5.42998905540997, 105.25199703030592)",0,['layak konsumsi'],False,False,False,False
R1787,"['makanan', 'minuman']",4,"(-5.42870147429663, 105.25620315537007)",2,"['hampir kadaluarsa', 'layak konsumsi']",True,False,True,True
R1788,"['minuman', 'makanan']",7,"(-5.39165904584907, 105.21355440312259)",0,['hampir kadaluarsa'],False,True,False,True
R1789,['makanan'],1,"(-5.43552654233133, 105.28076482148627)",2,"['hampir kadaluarsa', 'layak konsumsi']",False,False,True,False
R1790,['minuman'],5,"(-5.43600320557299, 105.28726180530818)",0,tidak layak konsumsi,False,False,False,False
R1791,['makanan'],5,"(-5.43435975474349, 105.30032835578395)",4,tidak layak konsumsi,False,False,False,False
R1792,['minuman'],1,"(-5.38257734667674, 105.30407793968728)",4,tidak layak konsumsi,False,False,False,False
R1793,['minuman'],9,"(-5.43092879251155, 105.2744012272425)",2,['hampir kadaluarsa'],True,True,True,True
R1794,['makanan'],3,"(-5.37346594371345, 105.2247405405563)",5,tidak layak konsumsi,False,False,False,False
R1795,['minuman'],9,"(-5.38374580372108, 105.21874500995773)",2,"['layak konsumsi', 'hampir kadaluarsa']",False,True,True,True
R1796,['makanan'],7,"(-5.40494631876122, 105.25923676470134)",2,['hampir kadaluarsa'],False,False,False,False
R1797,"['minuman', 'makanan']",7,"(-5.43135725404102, 105.24129364407538)",5,"['hampir kadaluarsa', 'layak konsumsi']",False,True,False,False
R1798,['minuman'],7,"(-5.42832302863845, 105.25429862283032)",5,['hampir kadaluarsa'],True,True,False,True
