id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D90,0.14285714285714285,0,0,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.4004385964912281,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.3953565092502603
D31,0.5510204081632653,1,1,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.6574938574938575,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.140079914091718
D38,0.24489795918367346,0,1,1,0,T73,0.0,0.7777777777777778,0,0,1,1,0.6333333333333332,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.33139373767371055
D37,0.8367346938775511,0,0,1,1,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7357142857142857,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5327480758885216
D44,0.6122448979591837,0,1,0,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5525992478263955
D68,0.40816326530612246,0,0,1,0,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.4583333333333333,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.46298405379532254
D71,0.40816326530612246,0,1,0,0,T54,0.02040816326530612,1.0,0,1,0,1,0.6568181818181817,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.4932367243075374
D68,0.40816326530612246,0,0,1,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.6863461538461537,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.3826538607895424
D50,0.0,1,1,0,0,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.6177027027027027,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.18685527525711676
D14,0.5510204081632653,0,0,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.506,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.11667902667346325
D41,0.12244897959183673,0,1,0,0,T82,0.9795918367346939,0.7777777777777778,1,0,1,0,0.4726190476190476,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6740405138278817
D74,0.7551020408163265,0,1,1,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.559375,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.6347268781900404
D19,0.16326530612244897,1,0,1,0,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.719642857142857,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0.3022039008411568
D20,0.8571428571428571,1,1,0,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.6333333333333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.03224084978155332
D17,0.16326530612244897,1,1,0,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.6357142857142856,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.2929203876865589
D20,0.8571428571428571,1,1,0,1,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.79375,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.3656253565067289
D77,0.5306122448979592,0,1,1,1,T59,0.24489795918367346,0.4444444444444444,1,0,0,0,0.5375,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0.2657633634860937
D10,0.7755102040816326,1,0,0,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5824999999999999,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.11012588238225
D36,0.24489795918367346,0,0,1,0,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.4333333333333334,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.4372312137442684
D14,0.5510204081632653,0,0,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.4875,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.40467257920339894
D2,0.14285714285714285,1,0,1,0,T39,0.22448979591836735,0.7777777777777778,0,1,0,0,0.6249999999999999,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.12847706087886515
D73,0.8979591836734694,1,1,0,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.715,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.4530209559845954
D86,0.5714285714285714,0,0,1,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.6343749999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.1585803801683917
D13,0.32653061224489793,0,0,1,1,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.5333333333333333,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0.24949807728053766
D71,0.40816326530612246,0,1,0,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.419047619047619,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.71447756702453
D20,0.8571428571428571,1,1,0,1,T62,0.30612244897959184,1.0,0,0,0,0,0.4318181818181818,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.4685728511398749
D83,0.8163265306122449,0,1,1,0,T100,0.5510204081632653,0.2222222222222222,1,1,0,1,0.5437500000000001,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.6545441480709487
D49,0.10204081632653061,1,0,0,0,T42,0.02040816326530612,0.3333333333333333,1,0,0,0,0.59,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.4649175675976431
D39,0.6530612244897959,0,1,1,1,T50,0.2653061224489796,0.0,0,0,1,1,0.3375,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.5500617713631263
D46,0.8163265306122449,0,0,1,1,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.39,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.09837498900255956
D83,0.8163265306122449,0,1,1,0,T53,0.5714285714285714,1.0,1,0,0,1,0.5318181818181819,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.517479439372753
D7,0.4489795918367347,1,1,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5794999999999999,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.2348113300433351
D67,0.2653061224489796,1,0,1,1,T23,0.9591836734693877,1.0,0,1,0,0,0.5359848484848485,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.5424500588928781
D17,0.16326530612244897,1,1,0,0,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.6243243243243243,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.19185519094661768
D43,0.1836734693877551,1,1,1,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.6541666666666666,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.44489439854160656
D83,0.8163265306122449,0,1,1,0,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.4125,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.636242023402006
D34,0.5306122448979592,0,0,1,1,T82,0.9795918367346939,0.7777777777777778,1,0,1,0,0.4384353741496599,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.5477098852449397
D12,0.673469387755102,1,0,1,0,T64,0.7346938775510204,0.0,1,1,1,0,0.6793918918918919,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.2799658608466642
D13,0.32653061224489793,0,0,1,1,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.245462962962963,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.09248719678746561
D41,0.12244897959183673,0,1,0,0,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.5884259259259258,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.3134570398349087
D69,0.22448979591836735,1,0,1,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.5730182926829268,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.29049967530287185
D29,0.9591836734693877,0,0,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.6818181818181818,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.4539883261055865
D59,0.3673469387755102,1,0,0,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.425,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.7596042397650106
D15,0.5306122448979592,0,0,0,1,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.6089285714285714,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0.2472124410507813
D23,0.5306122448979592,1,1,1,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.4767307692307692,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.7625391286870985
D14,0.5510204081632653,0,0,0,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.4452887537993921,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.3145475626485204
D94,0.7959183673469388,0,1,1,1,T31,0.46938775510204084,1.0,1,0,0,0,0.4318181818181819,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.30541264113274286
D6,0.8163265306122449,0,1,1,1,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.69375,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.16926631971152928
D99,1.0,1,0,0,1,T49,0.40816326530612246,0.0,1,0,1,1,0.5874999999999999,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.2973212443180184
D51,0.5306122448979592,1,0,1,0,T11,0.46938775510204084,0.2222222222222222,1,0,1,0,0.7687499999999999,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.6185836316246927
D26,0.2857142857142857,0,0,0,1,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.6607142857142856,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.770444651629907
D90,0.14285714285714285,0,0,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5195,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.5549000809099324
D57,0.04081632653061224,0,1,0,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.544047619047619,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.6712423191053355
D79,0.30612244897959184,0,1,0,1,T64,0.7346938775510204,0.0,1,1,1,0,0.5307432432432432,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0.348601647623117
D42,0.12244897959183673,0,1,1,1,T95,0.4897959183673469,0.6666666666666666,1,1,0,0,0.412375,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.4534296622139223
D14,0.5510204081632653,0,0,0,0,T38,0.5918367346938775,0.6666666666666666,0,1,0,1,0.6777083333333332,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0.2184113172979326
D75,1.0,0,0,0,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.384375,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.8101002867492189
D61,0.9183673469387755,1,1,1,0,T51,0.7142857142857143,0.5555555555555556,0,0,1,1,0.4857142857142857,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.7673864517079079
D36,0.24489795918367346,0,0,1,0,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.4754573170731707,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.11239730552604302
D51,0.5306122448979592,1,0,1,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.701730769230769,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.18086163495253882
D95,0.9795918367346939,1,1,0,1,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.5554477513115113
D98,0.40816326530612246,0,1,0,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.5111111111111111,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.33101475766127986
D28,0.32653061224489793,1,0,0,1,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.3769565217391304,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.15324620904593708
D61,0.9183673469387755,1,1,1,0,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.66875,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.6641167861158157
D62,0.8367346938775511,0,1,1,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.4625,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.5047706989196736
D69,0.22448979591836735,1,0,1,1,T49,0.40816326530612246,0.0,1,0,1,1,0.619642857142857,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.35325719798465394
D62,0.8367346938775511,0,1,1,0,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.3375,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.2405975567104819
D54,0.1836734693877551,1,1,1,1,T9,0.2857142857142857,1.0,1,1,0,1,0.2484848484848484,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.360298250899867
D1,0.04081632653061224,1,1,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6482142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.0893337327379862
D17,0.16326530612244897,1,1,0,0,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.520375,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.4335299037944372
D25,0.3877551020408163,1,0,1,1,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.6857142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.47415729871469403
D38,0.24489795918367346,0,1,1,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.4483333333333333,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.6826692962183871
D13,0.32653061224489793,0,0,1,1,T73,0.0,0.7777777777777778,0,0,1,1,0.5833333333333333,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2358171227953433
D39,0.6530612244897959,0,1,1,1,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6357142857142857,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3573115165819296
D38,0.24489795918367346,0,1,1,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7107142857142856,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.20890082774758562
D94,0.7959183673469388,0,1,1,1,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.6,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.37673134887105564
D64,0.7959183673469388,0,1,0,0,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.6649999999999999,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.07724276886882533
D84,0.12244897959183673,1,1,0,0,T5,0.9591836734693877,1.0,1,0,0,0,0.4964015151515151,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.2153674989674599
D93,0.673469387755102,0,0,1,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.7843749999999999,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.4311497528941929
D1,0.04081632653061224,1,1,1,0,T59,0.24489795918367346,0.4444444444444444,1,0,0,0,0.4855769230769231,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.6264126453135473
D18,0.04081632653061224,0,0,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5745,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.2404778873186074
D43,0.1836734693877551,1,1,1,1,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.527027027027027,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0.16772793442324432
D93,0.673469387755102,0,0,1,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.6324999999999998,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.29172464791261166
D62,0.8367346938775511,0,1,1,0,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.7124999999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.25581468905919813
D99,1.0,1,0,0,1,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.559375,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.28747138156359664
D87,0.9795918367346939,1,1,1,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.365,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.8380952359334449
D86,0.5714285714285714,0,0,1,0,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.381875,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.37179578964716287
D11,0.08163265306122448,1,1,0,0,T31,0.46938775510204084,1.0,1,0,0,0,0.5526515151515152,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.3303084222980703
D84,0.12244897959183673,1,1,0,0,T35,0.12244897959183673,0.0,1,0,0,0,0.3875,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.8430716667435635
D53,0.04081632653061224,0,1,1,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.471375,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0.2186556024346591
D67,0.2653061224489796,1,0,1,1,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.3183974358974359,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.47098911982471997
D49,0.10204081632653061,1,0,0,0,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.4865,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.03464002728058367
D33,0.2653061224489796,1,0,0,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.5393518518518519,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.3589594029367808
D66,0.4897959183673469,0,0,0,1,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.6083333333333333,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3792456133788579
D63,0.9183673469387755,0,0,1,1,T12,1.0,0.1111111111111111,1,1,1,0,0.6920000000000001,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.20991514431229816
D20,0.8571428571428571,1,1,0,1,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.6574999999999999,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.3353337464289875
D40,0.673469387755102,0,1,0,1,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.5125,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.22765327815045755
D49,0.10204081632653061,1,0,0,0,T12,1.0,0.1111111111111111,1,1,1,0,0.712,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.27719555036469995
D42,0.12244897959183673,0,1,1,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.3592592592592593,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.26316012207940487
D60,0.04081632653061224,0,1,1,1,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.3016447368421053,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.49191929960281383
D7,0.4489795918367347,1,1,1,1,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.5748475609756097,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0.6802648729164766
D86,0.5714285714285714,0,0,1,0,T32,0.7142857142857143,1.0,1,1,1,0,0.3123737373737373,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.7466607954204381
D15,0.5306122448979592,0,0,0,1,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.4036057692307693,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.12356370573752173
D72,0.5102040816326531,1,1,0,1,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.409375,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0.6635829755444898
D72,0.5102040816326531,1,1,0,1,T9,0.2857142857142857,1.0,1,1,0,1,0.4568181818181818,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0.24432222838045106
D23,0.5306122448979592,1,1,1,0,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.7,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.41916448657291744
D68,0.40816326530612246,0,0,1,0,T31,0.46938775510204084,1.0,1,0,0,0,0.4193181818181818,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0.24391403688748822
D45,0.7346938775510204,1,0,0,0,T83,0.7346938775510204,0.0,0,1,0,1,0.6625,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.3296247847874332
D78,1.0,0,1,0,0,T50,0.2653061224489796,0.0,0,0,1,1,0.7874999999999999,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.4213354032136398
D81,0.1836734693877551,1,1,0,1,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.4329081632653062,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0.7151927707104413
D26,0.2857142857142857,0,0,0,1,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.640625,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.4270920877414874
D66,0.4897959183673469,0,0,0,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.371875,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0.2266491407635243
D1,0.04081632653061224,1,1,1,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.6901923076923075,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.8034438049586519
D24,0.2653061224489796,0,0,0,0,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.9357142857142856,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.3461538970870188
D43,0.1836734693877551,1,1,1,1,T31,0.46938775510204084,1.0,1,0,0,0,0.3984848484848485,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.4453860257426534
D90,0.14285714285714285,0,0,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.4921296296296296,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.2914719516987956
D27,0.3877551020408163,0,0,1,0,T99,0.7551020408163265,0.8888888888888888,0,1,0,1,0.6351315789473683,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.1660575385220437
D50,0.0,1,1,0,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.6141369047619047,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6263924809211097
D5,0.9387755102040817,1,1,1,0,T12,1.0,0.1111111111111111,1,1,1,0,0.694,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0.3173931399739169
D14,0.5510204081632653,0,0,0,0,T31,0.46938775510204084,1.0,1,0,0,0,0.4568181818181818,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.5717028324580671
D10,0.7755102040816326,1,0,0,0,T59,0.24489795918367346,0.4444444444444444,1,0,0,0,0.7374999999999999,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.2625063684636759
D41,0.12244897959183673,0,1,0,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.6384920634920634,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0.6151661307367091
D25,0.3877551020408163,1,0,1,1,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.7033163265306122,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.3236382281310365
D54,0.1836734693877551,1,1,1,1,T83,0.7346938775510204,0.0,0,1,0,1,0.489527027027027,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0.17897302502389384
D97,0.9591836734693877,1,1,0,1,T84,0.7346938775510204,0.1111111111111111,0,0,0,0,0.625,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0.4490657793928773
D66,0.4897959183673469,0,0,0,1,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.5385204081632653,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.3398650980437917
D9,0.5306122448979592,0,0,0,1,T20,0.7346938775510204,0.3333333333333333,0,1,1,1,0.5879729729729729,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.04782240839685273
D60,0.04081632653061224,0,1,1,1,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.49375,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.39043898640860963
D42,0.12244897959183673,0,1,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.6568181818181817,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.27002617707492077
D36,0.24489795918367346,0,0,1,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.4483333333333333,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.4545022113805663
D46,0.8163265306122449,0,0,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.4125,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.5671286753402532
D55,0.7346938775510204,1,0,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.4583333333333333,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.3755649073980017
D27,0.3877551020408163,0,0,1,0,T59,0.24489795918367346,0.4444444444444444,1,0,0,0,0.5375,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0.23033533551372404
D19,0.16326530612244897,1,0,1,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.6058673469387754,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.4604274212263264
D15,0.5306122448979592,0,0,0,1,T73,0.0,0.7777777777777778,0,0,1,1,0.6333333333333332,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.4228849624197451
D89,0.42857142857142855,0,1,1,0,T12,1.0,0.1111111111111111,1,1,1,0,0.469,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.4148115830370543
D94,0.7959183673469388,0,1,1,1,T38,0.5918367346938775,0.6666666666666666,0,1,0,1,0.6593749999999999,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.3613960799166074
D14,0.5510204081632653,0,0,0,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.5792948717948717,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.4639640516656419
D47,0.8775510204081632,1,0,0,0,T83,0.7346938775510204,0.0,0,1,0,1,0.6625,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0.3040387570671237
D8,0.9795918367346939,0,1,1,0,T53,0.5714285714285714,1.0,1,0,0,1,0.6818181818181818,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.03320474333249883
D99,1.0,1,0,0,1,T70,0.3673469387755102,1.0,1,1,1,1,0.4568181818181818,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0.4301968744827858
