id_penyumbang,jumlah_disumbangkan,is_halal_donor,is_for_child_donor,is_for_elderly_donor,is_alergan,id_penerima,jumlah_dibutuhkan,frekuensi_menerima,is_halal_receiver,is_for_child_receiver,is_for_elderly_receiver,is_alergan_free,matching_score,makanan_disumbangkan_makanan,makanan_disumbangkan_makanan_minuman,makanan_disumbangkan_minuman,kondisi_makanan_hampir_kadaluarsa,kondisi_makanan_layak_konsumsi,kondisi_makanan_tidak_layak_konsumsi,makanan_dibutuhkan_makanan,makanan_dibutuhkan_makanan_minuman,makanan_dibutuhkan_minuman,kondisi_makanan_diterima_hampir_kadaluarsa,kondisi_makanan_diterima_layak_konsumsi,kondisi_makanan_diterima_layak_konsumsi_hampir_kadaluarsa,kondisi_makanan_diterima_tidak_layak konsumsi,status_penerima_mendesak,status_penerima_normal,status_penerima_tidak mendesak,jarak
D98,0.40816326530612246,0,1,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.5385749385749385,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.4155546657145363
D75,1.0,0,0,0,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.34,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.2939864228359672
D74,0.7551020408163265,0,1,1,0,T29,0.04081632653061224,0.2222222222222222,0,0,0,0,0.49375,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0.37625386247059645
D56,0.9591836734693877,0,0,0,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.6343749999999999,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.36276325076348165
D94,0.7959183673469388,0,1,1,1,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.59,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.1983684140361837
D9,0.5306122448979592,0,0,0,1,T53,0.5714285714285714,1.0,1,0,0,1,0.4999216300940439,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.4760628418734905
D40,0.673469387755102,0,1,0,1,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.3857142857142857,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.557192789423612
D69,0.22448979591836735,1,0,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.5568181818181818,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.17585221456803785
D90,0.14285714285714285,0,0,1,1,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.3533333333333334,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.3191934072196989
D30,0.22448979591836735,1,0,0,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.6583333333333332,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.24517265809641778
D7,0.4489795918367347,1,1,1,1,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.315,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.6406214400858184
D58,0.8571428571428571,1,1,0,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.4857142857142857,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.49309151337260615
D48,0.08163265306122448,1,1,1,0,T33,0.08163265306122448,0.3333333333333333,1,0,1,0,0.7399999999999999,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0.057874531495477215
D23,0.5306122448979592,1,1,1,0,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.3752286585365854,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6519845431063633
D9,0.5306122448979592,0,0,0,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.6365178571428571,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.8032961667211762
D57,0.04081632653061224,0,1,0,0,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.7074999999999999,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0.4128115500762379
D52,0.30612244897959184,1,1,1,0,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.3891129032258064,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0.2336454016871415
D50,0.0,1,1,0,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.6982142857142857,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0.3403740288425299
D23,0.5306122448979592,1,1,1,0,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.728125,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.3619615573577234
D60,0.04081632653061224,0,1,1,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.3168749999999999,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0.20226171122355827
D12,0.673469387755102,1,0,1,0,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.7139130434782609,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.24792333939872524
D70,0.30612244897959184,1,1,1,1,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.2833333333333333,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.1625937572089636
D83,0.8163265306122449,0,1,1,0,T69,0.8163265306122449,0.2222222222222222,0,1,1,0,0.6437499999999999,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0673861316044142
D22,0.8979591836734694,0,0,0,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.7083333333333333,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.13770008777169893
D12,0.673469387755102,1,0,1,0,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.584375,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.46338926888145643
D19,0.16326530612244897,1,0,1,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.725,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0.09114667028789473
D56,0.9591836734693877,0,0,0,0,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.5583333333333333,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.30038982170606104
D42,0.12244897959183673,0,1,1,1,T47,0.4897959183673469,0.4444444444444444,0,0,1,0,0.5904999999999999,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.27917217330570765
D12,0.673469387755102,1,0,1,0,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.7582236842105263,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.13982982360040871
D11,0.08163265306122448,1,1,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.694047619047619,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.3254099404750647
D78,1.0,0,1,0,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.69,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0.34026383423493683
D56,0.9591836734693877,0,0,0,0,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.534375,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.13374970534609465
D62,0.8367346938775511,0,1,1,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5325,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.346244655461601
D77,0.5306122448979592,0,1,1,1,T54,0.02040816326530612,1.0,0,1,0,1,0.6568181818181817,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0.5978765536255745
D80,0.2653061224489796,0,0,1,1,T21,0.6326530612244898,0.2222222222222222,1,1,1,1,0.3875,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.4502332605311037
D19,0.16326530612244897,1,0,1,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7357142857142857,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.540555124093975
D72,0.5102040816326531,1,1,0,1,T22,0.8163265306122449,0.6666666666666666,1,0,1,1,0.6227896341463415,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.39948271593073637
D62,0.8367346938775511,0,1,1,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.1982142857142857,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.8637398567246163
D35,0.673469387755102,1,1,1,1,T44,0.1836734693877551,0.7777777777777778,1,0,0,0,0.5083333333333333,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.6551157790580474
D42,0.12244897959183673,0,1,1,1,T98,0.12244897959183673,0.5555555555555556,0,1,1,1,0.8357142857142855,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0.39950370720601813
D84,0.12244897959183673,1,1,0,0,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.512375,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.22880261552901207
D34,0.5306122448979592,0,0,1,1,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.3333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.4256331313063304
D58,0.8571428571428571,1,1,0,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.3002551020408163,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.7919454158378
D18,0.04081632653061224,0,0,1,1,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.25,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0.2860732306497258
D27,0.3877551020408163,0,0,1,0,T49,0.40816326530612246,0.0,1,0,1,1,0.3327380952380952,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.6177118060604544
D5,0.9387755102040817,1,1,1,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.31460880530538876
D19,0.16326530612244897,1,0,1,0,T87,0.14285714285714285,0.5555555555555556,0,0,1,0,0.8107142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.13855353396365214
D9,0.5306122448979592,0,0,0,1,T35,0.12244897959183673,0.0,1,0,0,0,0.6375,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.9376278938989555
D65,0.32653061224489793,0,0,1,1,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.3675,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.28642056268443794
D81,0.1836734693877551,1,1,0,1,T75,0.08163265306122448,0.1111111111111111,0,0,1,1,0.325,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0.5534598331978531
D4,0.3469387755102041,1,0,0,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.549234693877551,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.49510552317569895
D72,0.5102040816326531,1,1,0,1,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.7107142857142856,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0.21176663748263247
D39,0.6530612244897959,0,1,1,1,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.3857142857142858,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.05409443695290077
D90,0.14285714285714285,0,0,1,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.4004385964912281,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.3953565092502603
D86,0.5714285714285714,0,0,1,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.2833333333333334,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0.5124509837726114
D69,0.22448979591836735,1,0,1,1,T44,0.1836734693877551,0.7777777777777778,1,0,0,0,0.7333333333333332,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.3507676498140388
D24,0.2653061224489796,0,0,0,0,T89,0.2653061224489796,0.3333333333333333,0,0,1,0,0.6649999999999999,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.15607922458780682
D41,0.12244897959183673,0,1,0,0,T88,0.7755102040816326,0.3333333333333333,1,1,0,0,0.5329487179487179,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.6034458978796557
D76,0.7346938775510204,0,0,0,1,T19,0.3673469387755102,0.6666666666666666,1,0,1,1,0.484375,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.20675043157920112
D32,0.02040816326530612,0,0,1,0,T12,1.0,0.1111111111111111,1,1,1,0,0.329,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.10139302520627955
D78,1.0,0,1,0,0,T31,0.46938775510204084,1.0,1,0,0,0,0.2568181818181818,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.451115428942707
D32,0.02040816326530612,0,0,1,0,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.3407407407407408,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.22289939732444686
D26,0.2857142857142857,0,0,0,1,T92,0.7551020408163265,0.2222222222222222,1,0,1,1,0.3082236842105263,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.09941969204411732
D23,0.5306122448979592,1,1,1,0,T5,0.9591836734693877,1.0,1,0,0,0,0.3380681818181818,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0.26760518268172984
D28,0.32653061224489793,1,0,0,1,T3,0.9183673469387755,0.3333333333333333,1,0,1,0,0.3769565217391304,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.15324620904593708
D14,0.5510204081632653,0,0,0,0,T44,0.1836734693877551,0.7777777777777778,1,0,0,0,0.5833333333333333,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0.20273160821006922
D14,0.5510204081632653,0,0,0,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6357142857142857,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3000705466619559
D36,0.24489795918367346,0,0,1,0,T8,0.4897959183673469,0.6666666666666666,1,0,1,1,0.486375,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.348406404525019
D91,0.061224489795918366,0,1,1,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.3206632653061225,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.6346274263586634
D38,0.24489795918367346,0,1,1,0,T41,0.16326530612244897,0.5555555555555556,0,0,0,1,0.5857142857142856,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.5091911397939521
D34,0.5306122448979592,0,0,1,1,T25,0.10204081632653061,0.0,0,1,1,1,0.6124999999999999,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.44808191454952184
D69,0.22448979591836735,1,0,1,1,T77,0.7959183673469388,0.8888888888888888,0,1,0,0,0.5874999999999999,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0.3144736207462688
D4,0.3469387755102041,1,0,0,0,T61,0.46938775510204084,0.4444444444444444,1,0,0,1,0.5125,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0.10502806017808271
D6,0.8163265306122449,0,1,1,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.459375,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.618083959176103
D17,0.16326530612244897,1,1,0,0,T63,0.9183673469387755,0.4444444444444444,1,1,1,1,0.5070652173913043,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.24217577371775695
D93,0.673469387755102,0,0,1,0,T17,0.22448979591836735,0.1111111111111111,1,1,1,0,0.5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0.45384567719195007
D71,0.40816326530612246,0,1,0,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.5333333333333333,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5017161278720849
D86,0.5714285714285714,0,0,1,0,T79,0.9591836734693877,0.4444444444444444,1,1,0,1,0.6229166666666666,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0.33254343001473285
D47,0.8775510204081632,1,0,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.8568181818181817,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0.17997079021327625
D76,0.7346938775510204,0,0,0,1,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.809375,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.4677387177243694
D26,0.2857142857142857,0,0,0,1,T78,0.6326530612244898,0.0,1,1,1,0,0.609375,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.6410772295884548
D84,0.12244897959183673,1,1,0,0,T64,0.7346938775510204,0.0,1,1,1,0,0.5314189189189189,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0.02989723544514424
D68,0.40816326530612246,0,0,1,0,T96,0.6938775510204082,0.4444444444444444,1,0,1,0,0.4475,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0.3419811656811048
D50,0.0,1,1,0,0,T46,0.9795918367346939,0.4444444444444444,1,1,1,0,0.5895408163265305,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.6218015188216371
D29,0.9591836734693877,0,0,0,0,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.3857142857142857,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.8504005330971306
D73,0.8979591836734694,1,1,0,0,T28,0.7346938775510204,1.0,1,1,1,1,0.8318181818181817,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.17829546404145274
D20,0.8571428571428571,1,1,0,1,T81,0.4897959183673469,0.0,0,1,0,1,0.4625,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.27999018605970566
D36,0.24489795918367346,0,0,1,0,T55,0.22448979591836735,0.7777777777777778,1,1,0,1,0.5583333333333333,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.18226653312551805
D40,0.673469387755102,0,1,0,1,T23,0.9591836734693877,1.0,0,1,0,0,0.6776515151515151,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.6006953860087798
D72,0.5102040816326531,1,1,0,1,T86,0.6122448979591837,0.4444444444444444,1,0,0,0,0.5463709677419355,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.45355929394447864
D37,0.8367346938775511,0,0,1,1,T73,0.0,0.7777777777777778,0,0,1,1,0.5333333333333333,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0.3797336115882747
D12,0.673469387755102,1,0,1,0,T1,0.0,0.4444444444444444,0,0,1,0,0.6374999999999998,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0.17258314241370984
D63,0.9183673469387755,0,0,1,1,T65,0.8367346938775511,1.0,1,1,1,1,0.4568181818181818,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0.31622615666563664
D58,0.8571428571428571,1,1,0,0,T23,0.9591836734693877,1.0,0,1,0,0,0.6964015151515152,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.5528241151452926
D84,0.12244897959183673,1,1,0,0,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.5254487179487178,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.8174550730709425
D67,0.2653061224489796,1,0,1,1,T80,0.673469387755102,0.8888888888888888,0,0,1,1,0.5736764705882352,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0.2306773428197323
D75,1.0,0,0,0,0,T23,0.9591836734693877,1.0,0,1,0,0,0.6068181818181818,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.8285029182027585
D89,0.42857142857142855,0,1,1,0,T18,0.10204081632653061,0.5555555555555556,0,0,1,0,0.6357142857142857,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.5666567089271889
D39,0.6530612244897959,0,1,1,1,T16,0.7959183673469388,0.7777777777777778,1,1,1,0,0.5408333333333334,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.7001593680158258
D43,0.1836734693877551,1,1,1,1,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.474390243902439,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.3461076928542168
D13,0.32653061224489793,0,0,1,1,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.5751879699248119,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0.17736685346813955
D67,0.2653061224489796,1,0,1,1,T52,0.9387755102040817,0.5555555555555556,1,1,1,0,0.3905015197568389,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.28347103102441906
D90,0.14285714285714285,0,0,1,1,T4,0.2857142857142857,0.4444444444444444,0,1,0,0,0.6408333333333333,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0.5170233230941139
D100,0.12244897959183673,0,1,0,0,T50,0.2653061224489796,0.0,0,0,1,1,0.5375,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0.6015348587054594
D13,0.32653061224489793,0,0,1,1,T15,0.2857142857142857,1.0,0,1,1,0,0.3818181818181819,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.22688206973423328
D79,0.30612244897959184,0,1,0,1,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.275400641025641,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.17632171841096259
D48,0.08163265306122448,1,1,1,0,T53,0.5714285714285714,1.0,1,0,0,1,0.3490595611285267,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0.5293985663559059
D23,0.5306122448979592,1,1,1,0,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.7339285714285714,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.2536623130713555
D31,0.5510204081632653,1,1,0,0,T34,0.5510204081632653,0.4444444444444444,1,1,1,1,0.6375,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.4174355923814803
D27,0.3877551020408163,0,0,1,0,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.515,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0.7896333433028568
D7,0.4489795918367347,1,1,1,1,T48,0.5306122448979592,0.7777777777777778,0,0,0,0,0.4185185185185185,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0.4019853195041612
D64,0.7959183673469388,0,1,0,0,T6,0.5306122448979592,0.8888888888888888,1,0,0,0,0.5575,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.26423912916580067
D2,0.14285714285714285,1,0,1,0,T76,0.2857142857142857,0.3333333333333333,1,0,0,1,0.7183333333333333,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0.655653343973628
D57,0.04081632653061224,0,1,0,0,T42,0.02040816326530612,0.3333333333333333,1,0,0,0,0.49,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.2579837466096111
D50,0.0,1,1,0,0,T78,0.6326530612244898,0.0,1,1,1,0,0.565625,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.6070776390574996
D65,0.32653061224489793,0,0,1,1,T57,0.7755102040816326,0.8888888888888888,0,1,1,1,0.3510897435897436,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.683247025849492
D69,0.22448979591836735,1,0,1,1,T45,0.7959183673469388,0.6666666666666666,1,1,0,0,0.539375,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.3645573735305605
D83,0.8163265306122449,0,1,1,0,T67,0.8367346938775511,0.6666666666666666,0,0,0,0,0.6819940476190476,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0.5764164013522032
D5,0.9387755102040817,1,1,1,0,T27,0.02040816326530612,0.7777777777777778,0,1,0,1,0.6333333333333333,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0.2420906417427478
D47,0.8775510204081632,1,0,0,0,T54,0.02040816326530612,1.0,0,1,0,1,0.7568181818181817,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.2790005291985016
D50,0.0,1,1,0,0,T58,0.40816326530612246,0.6666666666666666,0,0,0,0,0.6141369047619047,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0.6263924809211097
D11,0.08163265306122448,1,1,0,0,T40,0.9795918367346939,0.4444444444444444,1,0,0,0,0.2977040816326531,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0.36206313575671895
D77,0.5306122448979592,0,1,1,1,T10,0.8163265306122449,0.1111111111111111,0,1,0,1,0.5158536585365854,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0.4460336601683555
D33,0.2653061224489796,1,0,0,1,T9,0.2857142857142857,1.0,1,1,0,1,0.4751515151515151,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.373178371664748
D42,0.12244897959183673,0,1,1,1,T43,0.3673469387755102,0.8888888888888888,1,1,1,1,0.2693421052631579,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.3485798557084245
D74,0.7551020408163265,0,1,1,0,T90,0.7755102040816326,0.6666666666666666,0,0,0,1,0.4318108974358975,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0.17077899245099365
D88,0.3877551020408163,1,0,1,1,T85,0.3673469387755102,0.5555555555555556,1,0,1,1,0.7607142857142856,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0.3368594456995401
D92,0.8367346938775511,1,0,0,1,T12,1.0,0.1111111111111111,1,1,1,0,0.534,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0.4368358303188151
D19,0.16326530612244897,1,0,1,0,T42,0.02040816326530612,0.3333333333333333,1,0,0,0,0.6649999999999999,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0.31237215934934187
D17,0.16326530612244897,1,1,0,0,T93,0.22448979591836735,0.1111111111111111,1,0,0,1,0.75,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.10366944067923348
D39,0.6530612244897959,0,1,1,1,T94,0.6938775510204082,0.6666666666666666,0,0,0,1,0.3786607142857143,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.054285347418577906
D26,0.2857142857142857,0,0,0,1,T71,0.3673469387755102,0.7777777777777778,1,0,1,1,0.337280701754386,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.34345858695638204
D77,0.5306122448979592,0,1,1,1,T60,0.3469387755102041,0.6666666666666666,1,0,0,1,0.5343749999999999,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0.14374314407765554
D17,0.16326530612244897,1,1,0,0,T26,0.12244897959183673,0.7777777777777778,1,0,0,1,0.7083333333333333,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.2377200126892929
D80,0.2653061224489796,0,0,1,1,T35,0.12244897959183673,0.0,1,0,0,0,0.6124999999999999,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.254319327650779
D70,0.30612244897959184,1,1,1,1,T14,0.4897959183673469,0.6666666666666666,1,0,0,1,0.448375,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0.3919868340203821
D49,0.10204081632653061,1,0,0,0,T2,0.3877551020408163,0.8888888888888888,1,1,1,0,0.5874999999999999,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0.27227825714213555
D38,0.24489795918367346,0,1,1,0,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.4356481481481482,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0.49726835686558246
D31,0.5510204081632653,1,1,0,0,T64,0.7346938775510204,0.0,1,1,1,0,0.5131756756756757,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.5190234993714703
D21,0.7755102040816326,1,0,1,1,T13,0.5306122448979592,0.4444444444444444,0,1,0,0,0.6624999999999999,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0.2148797770495643
